t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.3699999999999717,"[-0.008256813038752668, 0.26654366051220335, -0.3880103671696282]","[-0.8862035792312691, -0.4632960351197577, -1.9422685598193001]","[-1.109424400140642, -0.36724038033899, -1.7652636842333522]","[1.9406498938260126, -3.7121208721305803, 0.9991666106187508]","[0.9835009116864636, 0.1695835753697962, 0.06298703250963547, -3.7580869690820834e-05]","[[0.9928948710923602, 0.020491875440033412, 0.11721714038243583], [0.020341917455726298, 0.9413311345712447, -0.3368707489246251], [-0.11724325717374937, 0.3368616602223582, 0.934226011476627]]","[-0.6944017519779121, 1.311714949956583, -0.27043151904765556]",[12.723101152538081],"[0.9837380794945022, 0.15367939781010662, 0.0929625389132174, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[58.72217725436766, 55.86560850704376, 57.22381811227392, 53.65888069868601]"
2.3749999999999716,"[-0.013803935039455878, 0.26470745861050843, -0.396836685590795]","[-0.8763066800439208, -0.48175367410161124, -1.9371663222572917]","[-1.1015221085106388, -0.3885186612443301, -1.7547003410364204]","[2.0179650711966843, -3.6706648377568567, 1.0417097633853356]","[0.9835817360640687, 0.1678325588561928, 0.06632646000347732, -3.7045678028007385e-05]","[[0.9920652646466168, 0.02143705398904093, 0.12388286159880746], [0.021289210710629357, 0.9424828191049498, -0.3335759361814113], [-0.12390835399179817, 0.33356646775156745, 0.9345480894008537]]","[-0.7181573006233528, 1.2939635274410413, -0.2690068844420985]",[12.757683392226587],"[0.9838124159878257, 0.15138582634025133, 0.09589297018800064, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[58.78994205073674, 55.94746880413109, 57.26030964964796, 53.78256017646254]"
2.3799999999999715,"[-0.019311545582009072, 0.2627648653042868, -0.4056101872959771]","[-0.8660254037844987, -0.4999999999998961, -1.9318516525781677]","[-1.0931776809680527, -0.40963573817602844, -1.7439560024764345]","[2.09439510239276, -3.6275987284686866, 1.0841386809373632]","[0.9836615219082029, 0.1660209832050228, 0.06962070180240863, -3.651596250397476e-05]","[[0.9912015986620498, 0.022336353909129976, 0.13046255441253252], [0.022190604099896143, 0.9436644616308008, -0.3301589934330624], [-0.13048742429628452, 0.3301491649983343, 0.9348660657823795]]","[-0.7414951432675059, 1.2758424290642743, -0.26760263081248703]",[12.792065248393536],"[0.9838857647946311, 0.14904134609885403, 0.09876982832588928, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[58.85705996466062, 56.028330526776465, 57.296967842251355, 53.905430108442516]"
2.3849999999999714,"[-0.024777433986849336, 0.26071668661340663, -0.41432996730835925]","[-0.8553642601605685, -0.5180270093730279, -1.9263251335953484]","[-1.0843946365291166, -0.43058240248547747, -1.7330317762476608]","[2.169906462676527, -3.5829414344849475, 1.1264487104658971]","[0.9837402798067911, 0.16414991860162328, 0.07286881921190096, -3.599167039428043e-05]","[[0.9903059130942492, 0.02318883342382038, 0.13695428615055374], [0.023045156034817972, 0.944874063604444, -0.32662199055017094], [-0.13697853581454408, 0.32661182148242485, 0.9351799820323552]]","[-0.7644112574242156, 1.2573605163844936, -0.2662185411442091]",[12.826242516106099],"[0.983958135257696, 0.1466471160487378, 0.10159237872392593, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[58.923521627276884, 56.10819896659787, 57.33377952099757, 54.027482355818115]"
2.3899999999999713,"[-0.03019940716949492, 0.25856377460097923, -0.42299512618959756]","[-0.8443279255020798, -0.5358267949788946, -1.9205873713539199]","[-1.0751766835985608, -0.45134952257220234, -1.7219287900065532]","[2.2444660302696793, -3.536712543970725, 1.1686352121994015]","[0.9838180201537097, 0.16222044521172535, 0.07606989626539958, -3.547274755434282e-05]","[[0.9893802677825262, 0.023993634396268657, 0.1433561691418807], [0.023852008572651122, 0.9461096058553605, -0.32296701905189196], [-0.14337980126094296, 0.3229565283697996, 0.9354898788194878]]","[-0.7869017768284061, 1.2385266385828682, -0.26485440137998584]",[12.860211019496175],"[0.9840295365337941, 0.14420430158478267, 0.10435990912956682, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[58.989317799158194, 56.18707930981184, 57.37073153092809, 54.14870900885062]"
2.394999999999971,"[-0.03557529058748772, 0.25630702698811825, -0.43160477013963033]","[-0.832921240710166, -0.5533915492432439, -1.9146389950641693]","[-1.0655277183116703, -0.47192804773837393, -1.7106481912543745]","[2.3180411008816653, -3.4889323344452707, 1.2106935599125703]","[0.9838947531502812, 0.16023365278438603, 0.07922303968277422, -3.495913852140957e-05]","[[0.9884267392477112, 0.024749982335302425, 0.14966636066444472], [0.02461038742222912, 0.9473690517939877, -0.3191961912897594], [-0.14968937828404932, 0.3191853976568526, 0.935795796074962]]","[-0.808962989145951, 1.2193496310336005, -0.26351000043245315]",[12.893966612208624],"[0.9840999775954911, 0.14171407419066293, 0.10707172956872088, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.054439369450286, 56.26497663909845, 57.40781073815133, 54.26910237900425]"
2.399999999999971,"[-0.040902929179046074, 0.25394738674942635, -0.4401580110959022]","[-0.8211492091337734, -0.5707135676843318, -1.90848065703259]","[-1.0554518227988103, -0.4923090120090197, -1.699191147217402]","[2.3905994020548236, -3.4396217638876414, 1.2526191414336147]","[0.9839704888068131, 0.15819064026096705, 0.08232737882533338, -3.4450786612388816e-05]","[[0.9874474175225604, 0.025457186292038306, 0.15588306288406922], [0.025319601840174833, 0.9486503505864629, -0.3153116396437595], [-0.15590546940592315, 0.3153005613668861, 0.9360977729975888]]","[-0.8305913337303881, 1.1998383139361624, -0.26218513019428624]",[12.927505177843933],"[0.9841694672329603, 0.1391776111004831, 0.10972717227174822, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.118877355029625, 56.341895935549665, 57.445004036422986, 54.388654991348496]"
2.404999999999971,"[-0.046180188293040124, 0.25148584168938126, -0.4486539668319892]","[-0.8090169943750186, -0.5877852522923751, -1.9021130325903446]","[-1.0449532633730598, -0.5124835379163799, -1.687558844724734]","[2.462109107320198, -3.3888024615438046, 1.2944073591500693]","[0.9840452369441794, 0.15609251539003258, 0.085382065647561, -3.3947634017671106e-05]","[[0.9864444030177868, 0.02611463864945888, 0.1620045227859105], [0.025979044420087794, 0.9499514402939373, -0.3113155157304135], [-0.16202632195387734, 0.3113041707585724, 0.9363958480591508]]","[-0.8517833994257022, 1.1800014910069847, -0.26087958554600343]",[12.960822630395684],"[0.9842380140558098, 0.1365960949652063, 0.11232559159751504, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.18262289963297, 56.4178420806764, 57.482298353392096, 54.50735957728093]"
2.409999999999971,"[-0.05140495460990542, 0.24892342399979936, -0.4570917610556129]","[-0.7965299180242703, -0.6045991148622772, -1.8955368200192104]","[-1.0340364886416247, -0.5324428402468646, -1.6757524900837137]","[2.532538850157629, -3.33649671843937, 1.3360536305129451]","[0.9841190071954422, 0.15394039434804005, 0.088386274645727, -3.3449621891021486e-05]","[[0.9854198034266275, 0.0267218148073706, 0.1680290320987046], [0.026588190777128148, 0.9512702509735412, -0.30720998962262774], [-0.168050227985046, 0.30719839554616263, 0.9366900590099361]]","[-0.8725359224153193, 1.1598479482272874, -0.25959316436156804]",[12.99391491468254],"[0.984305626494923, 0.13397071352374654, 0.11486636395557848, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.24566727300441, 56.49281985849437, 57.519680656507234, 54.62520906750038]"
2.4149999999999707,"[-0.056575137053113546, 0.24626120979856503, -0.46547052350603146]","[-0.7836934573259156, -0.6211477802782147, -1.8887527404750022]","[-1.0227061275417382, -0.5521782297490778, -1.6637733089529867]","[2.601857737754195, -3.282727477601976, 1.3775533885392823]","[0.9841918090075052, 0.15173540136569688, 0.09133920280351375, -3.2956690435652045e-05]","[[0.9843757306707459, 0.027278272765207685, 0.17395492721214367], [0.027146599130461867, 0.9526047077381855, -0.3029972490810706], [-0.17397552420408247, 0.3029854231312016, 0.9369804428844402]]","[-0.8928457841163057, 1.1393864526445483, -0.25832566751191266]",[13.026778006775084],"[0.9843723128043037, 0.13130265927862605, 0.11734888772658703, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.30800187002076, 56.56683395764503, 57.55713795861461, 54.74219658528437]"
2.4199999999999706,"[-0.061688667690822235, 0.24350031864981964, -0.4737893900507964]","[-0.7705132427758679, -0.6374239897485947, -1.8817615379084927]","[-1.0109669873017866, -0.5716811168013854, -1.6516225462132115]","[2.6700353645547743, -3.2275183239977534, 1.418902082312947]","[0.9842636516427996, 0.14947866835986046, 0.09424006953479482, -3.246877898657737e-05]","[[0.9833142978901505, 0.027783652605185425, 0.17978058908768538], [0.02765390978607037, 0.953952733772495, -0.2986794987968332], [-0.17980059187428912, 0.2986674578455074, 0.9372670360072191]]","[-0.9127100091188727, 1.1186257512245343, -0.25707689886649654]",[13.059407914417227],"[0.9844380810629308, 0.1285931291760729, 0.119772583180961, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.36961820983348, 56.6398889735858, 57.59465732323834, 54.85831543999921]"
2.4249999999999705,"[-0.06674350262733117, 0.2406419130658127, -0.4820475027818625]","[-0.7569950556518379, -0.6534206039900111, -1.8745639789838264]","[-0.9988240513284312, -0.5909430150375142, -1.639301465835438]","[2.7370418255989657, -3.170893474186147, 1.4600951774837132]","[0.9843345441809933, 0.14717133457085707, 0.09708811662369385, -3.198582608935139e-05]","[[0.982237616479711, 0.02823767587834299, 0.18550444316308462], [0.02810984452246414, 0.9553122533022825, -0.2942589596451374], [-0.18552385672246935, 0.2942467202051797, 0.9375498739988799]]","[-0.9321257631700575, 1.0975745697516501, -0.25584666529301275]",[13.091800677442544],"[0.984502939176613, 0.12584332429046557, 0.12213689239593006, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.430507934986814, 56.71198941080348, 57.63222586957482, 54.97355912090138]"
2.4299999999999704,"[-0.07173762288397333, 0.23768719799062513, -0.4902440101110397]","[-0.7431448254774773, -0.669130606358766, -1.867160852994448]","[-0.9862824770205288, -0.6099555449286814, -1.6268113507471742]","[2.802847729638377, -3.1128777656977484, 1.5011281567644945]","[0.9844044955207276, 0.14481454620510054, 0.09988260816204621, -3.1507769575287524e-05]","[[0.981147793174742, 0.028640144896047905, 0.19112495925092376], [0.028514205881872246, 0.9566811945150796, -0.28973786794985346], [-0.19114378883777544, 0.28972544617539875, 0.9378289917821938]]","[-0.9510903512014258, 1.0762416117748088, -0.2546347766553485]",[13.12395236818528],"[0.9845668948798448, 0.12305444951300798, 0.12444127917098481, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.490662810550006, 56.783139685078446, 57.66983077719359, 55.0879212911637]"
2.4349999999999703,"[-0.07666903526907597, 0.23463742026598172, -0.49837806686477554]","[-0.7289686274214962, -0.6845471059285985, -1.8595529717765484]","[-0.9733475935106878, -0.6287104373207694, -1.6141535026961593]","[2.867424212028585, -3.053496646139743, 1.5419965204267099]","[0.9844735143813708, 0.14240945608288955, 0.10262283048437759, -3.103454663326244e-05]","[[0.9800469271880152, 0.02899094192956468, 0.1966406514314013], [0.028866876369509707, 0.9580574924293426, -0.28511847475859536], [-0.19665890256481322, 0.2851058864457852, 0.9381044235883159]]","[-0.9696012154000139, 1.0546355575965318, -0.2534410458099043]",[13.155859091886185],"[0.9846299557376627, 0.12022771324453745, 0.12668522894180526, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.55007472323995, 56.85334412577642, 57.707459290465145, 55.2013957821546]"
2.43999999999997,"[-0.0815357732366294, 0.23149386807937788, -0.5064488343782564]","[-0.7144726796328909, -0.6996633405132762, -1.8517411696200368]","[-0.9600248993353261, -0.6471995369250708, -1.6013292421118595]","[2.930742947390136, -2.992776162033738, 1.5826957867937355]","[0.9845416093047884, 0.13995722329126725, 0.10530809210050911, -3.056609387820559e-05]","[[0.9789371074004632, 0.029290028320316148, 0.20205007793962615], [0.029167817563551027, 0.9594390917100649, -0.2804030451281602], [-0.20206775639124946, 0.280390305716087, 0.9383762029631005]]","[-0.987655933321705, 1.032765063303057, -0.2522652886003683]",[13.187516987093252],"[0.9846921291474945, 0.11736432709236785, 0.1288682486927239, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.60873568054171, 56.922606978157354, 57.7450987227309, 55.31397658795522]"
2.44499999999997,"[-0.08633589773330604, 0.22825787039475254, -0.5144554805888156]","[-0.6996633405134557, -0.714472679632715, -1.8437263031770499]","[-0.9463200600341325, -0.6654148057611471, -1.5883399079647094]","[2.9927761620330013, -2.9307429473908884, 1.6232214927323787]","[0.9846087886571294, 0.1374590128418273, 0.10793772362589177, -3.010234741637213e-05]","[[0.9778204096077292, 0.029537443503490614, 0.2073518410476522], [0.029417069138462572, 0.9608239494286246, -0.2755938574200864], [-0.20736895283015644, 0.2755809819919693, 0.9386443627734982]]","[-1.005252216046505, 1.010638759833225, -0.2511073238510475]",[13.218922226057312],"[0.9847534223410053, 0.11446550557106731, 0.13098986686777547, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.6666378098229, 56.990932405718965, 57.7827364602116, 55.42565786010328]"
2.44999999999997,"[-0.0910674980334767, 0.2249307963659468, -0.5223971801286392]","[-0.6845471059287804, -0.7289686274213254, -1.8355092513680122]","[-0.9322389056798605, -0.6833483265503563, -1.5751868576231152]","[3.0534966461390276, -2.867424212029347, 1.6635691941423039]","[0.9846750606306197, 0.13491599533335288, 0.11051107770976763, -2.9643242907492715e-05]","[[0.9766988938246187, 0.029733303947668863, 0.2125445869414745], [0.029614747804367382, 0.9622100377647982, -0.2706932026061046], [-0.21256113829731477, 0.2706802058906809, 0.9389089352140221]]","[-1.0223879063749544, 0.9882652520839548, -0.24996697335883986]",[13.250071015122488],"[0.9848138423859352, 0.11153246580707653, 0.1330496332803803, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.72377335745732, 57.05832449254809, 57.82035996567495, 55.536433902551025]"
2.45499999999997,"[-0.09572869256187601, 0.22151405473319502, -0.5302731144167548]","[-0.6691306063589514, -0.7431448254773104, -1.8270909152852528]","[-0.9177874283394185, -0.7009923060586248, -1.5618714667082403]","[3.1128777656970494, -2.802847729639154, 1.7037344664433705]","[0.9847404332453675, 0.13232934661917764, 0.11302752896124973, -2.9188715623908404e-05]","[[0.9755746016494078, 0.029877802013164062, 0.21762700559319761], [0.02976104616513517, 0.9635953466489778, -0.2657033835832604], [-0.2176430029836847, 0.2656902799563783, 0.9391699518132729]]","[-1.0390609770649453, 0.9656531180503805, -0.24884406188393954]",[13.280959595111588],"[0.9848733961879272, 0.10856642724707495, 0.135047119021709, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.780134687940496, 57.1247872456897, 57.8579567818685, 55.64629916683951]"
2.4599999999999698,"[-0.10031762970357311, 0.2180090932029019, -0.538082471750296]","[-0.6534206039902013, -0.7569950556516737, -1.81847221809419]","[-0.9029717794672516, -0.7183390783870541, -1.5483951289465938]","[3.1708934741854593, -2.7370418255997624, 1.7437129050608455]","[0.984804914351172, 0.1297002474791586, 0.11548647387340694, -2.8738700506779677e-05]","[[0.9744495536898655, 0.029971204731783448, 0.22259783062857452], [0.02985623149790599, 0.9649778863427209, -0.26062671449849195], [-0.22261328072324316, 0.26061351798488985, 0.9394274434405109]]","[-1.0552695291080578, 0.942810907998834, -0.24773841713936184]",[13.31158424170648],"[0.9849320904923446, 0.10556861137000824, 0.13698191636777401, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.83571428299794, 57.190324597522356, 57.89551453472971, 55.75524824748649]"
2.4649999999999697,"[-0.10483248860090937, 0.21441739781096664, -0.545824447395029]","[-0.6374239897487883, -0.7705132427757077, -1.8096541049320936]","[-0.8877982672320369, -0.7353811082089694, -1.5347592560204408]","[3.2275183239970824, -2.670035364555585, 1.7835001259084224]","[0.9848685116293344, 0.12702988329615433, 0.11788733074543599, -2.8293132219460937e-05]","[[0.9733257470527482, 0.030013852510734813, 0.22745583919010284], [0.02990064445677024, 0.9663556899558644, -0.25546552008244766], [-0.22747074885637467, 0.2554522443577067, 0.939681440312264]]","[-1.0710117900446934, 0.9197471436707508, -0.2466498697793646]",[13.341941265823456],"[0.984989931886075, 0.10254024140268794, 0.1388536386852856, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.89050474070106, 57.25494040813758, 57.93302093638052, 55.86327587756584]"
2.4699999999999696,"[-0.10927147993706955, 0.21074049226992178, -0.5534982436751312]","[-0.6211477802784102, -0.7836934573257606, -1.8006375428044425]","[-0.8722733537777511, -0.7521109939520401, -1.5209652774160562]","[3.282727477601327, -2.601857737755014, 1.8230917658689771]","[0.9849312325944727, 0.1243194437369042, 0.12022953960299794, -2.785194519814168e-05]","[[0.9722051528984299, 0.030006157763412387, 0.2321998517958574], [0.029894697703339135, 0.9677268158985284, -0.2502221349923347], [-0.23221422808899306, 0.2502087933849916, 0.9399319719989634]]","[-1.0862861123173004, 0.8964703175157542, -0.24557825338684794]",[13.372027013983512],"[0.9850469267993199, 0.0994825420388764, 0.14066192033630948, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.9444987745785, 57.31863846772995, 57.970463787910795, 55.97037692447908]"
2.4749999999999694,"[-0.1136328467059583, 0.2069799373001616, -0.5611030700622115]","[-0.604599114862476, -0.7965299180241195, -1.7914235204788822]","[-0.8564036524201936, -0.7685214709241175, -1.5070146402698419]","[3.3364967184387386, -2.532538850158461, 1.8624834832730277]","[0.9849930845963316, 0.12157012243720465, 0.12251256211679104, -2.7415073699838042e-05]","[[0.9710897140622409, 0.029948603469805914, 0.2368287321942254], [0.02983887446694928, 0.969089350266432, -0.24489890316359295], [-0.2368425823475615, 0.24488550865740008, 0.940179067431596]]","[-1.1010909716608133, 0.8729888919522439, -0.24452340445980314]",[13.401837868677717],"[0.9851030815073711, 0.09639673916177685, 0.14240641658176065, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[59.99768921273201, 57.38142249897953, 58.007830981967224, 56.07654638591134]"
2.4799999999999693,"[-0.11791486496805927, 0.203137329945541, -0.5686381432635607]","[-0.5877852522925769, -0.809016994374872, -1.782013048376794]","[-0.8401959247800825, -0.7846054143814585, -1.4929088092123286]","[3.38880246154319, -2.4621091073210435, 1.9016709583748526]","[0.9850540748215922, 0.11878311669128339, 0.12473588151942874, -2.6982451847832916e-05]","[[0.9699813427439864, 0.02984174166928394, 0.2413413872147028], [0.02973372703725178, 0.9704414091580337, -0.23949817717019106], [-0.24135471863016808, 0.23948474240651269, 0.940422754908365]]","[-1.1154249655293815, 0.8493112986540994, -0.24348516239688595]",[13.4313702487276],"[0.9851584021323666, 0.09328405956985035, 0.14408680348377045, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.05006899694015, 57.44329615943093, 58.04511050515648, 56.18177938597539]"
2.4849999999999692,"[-0.12211584459195968, 0.19921430287363373, -0.5761026873096223]","[-0.5707135676845381, -0.8211492091336301, -1.7724071584624894]","[-0.8236570778538675, -0.800355842538023, -1.4786492662100827]","[3.439621763887041, -2.3905994020556878, 1.940649893826208]","[0.9851142102956734, 0.11595962714527258, 0.1268990025206869, -2.6554013674646434e-05]","[[0.9688819182670367, 0.029686191888507584, 0.2457367666149004], [0.02957987519194204, 0.9717811409221045, -0.2340223175933484], [-0.2457495868538062, 0.23400885487368123, 0.940663062101352]]","[-1.1292868115587156, 0.8254459378618233, -0.24246336948218042]",[13.46062060964069],"[0.9852128946450309, 0.09014573070587914, 0.14570277780695243, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.10163118177196, 57.50426304387051, 58.08229044026228, 56.28607117151908]"
2.489999999999969,"[-0.12623412998122902, 0.1952125236609436, -0.5834959336406728]","[-0.5533915492434517, -0.832921240710028, -1.7626069041300454]","[-0.806794161023434, -0.8157659195145565, -1.464237510405541]","[3.488932334444693, -2.318041100882536, 1.979416015147572]","[0.9851734978845276, 0.11310085749468583, 0.12900145122118092, -2.612969316262655e-05]","[[0.9677932849082783, 0.029482639507234287, 0.2500138629239005], [0.02937800456238917, 0.9731067283344276, -0.22847369239848844], [-0.25002617969800023, 0.2284602136870955, 0.9409000160631683]]","[-1.1426753460632313, 0.8014011777167351, -0.24145787086922094]",[13.489585443960992],"[0.9852665648663953, 0.0869829803892002, 0.14725405691859605, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.15236893369722, 57.56432668669801, 58.11935896828819, 56.389417108600576]"
2.494999999999969,"[-0.13026810078634618, 0.19113369406337083, -0.5908171211927005]","[-0.5358267949791052, -0.8443279255019461, -1.7526133600877891]","[-0.7896143630059015, -0.8308289582261894, -1.4496750579547928]","[3.5367125439701654, -2.2444660302705617, 2.0179650711968837]","[0.9852319442964268, 0.11020801418580493, 0.13104277502452932, -2.5709424282238975e-05]","[[0.9667172498001368, 0.02923183406477225, 0.2541717112820966], [0.02912886493992555, 0.9744163907024118, -0.22285467632023412], [-0.25418353244490766, 0.22284119324688237, 0.9411336432335922]]","[-1.1555895225671184, 0.7771853536168248, -0.2404685145643317]",[13.518261281614667],"[0.985319418469498, 0.08379703655103772, 0.14874037868781395, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.20227553020214, 57.62349056428242, 58.15630437033694, 56.491812679122575]"
2.499999999999969,"[-0.1342161726013757, 0.1869795492722399, -0.5980654964824744]","[-0.5180270093732414, -0.8553642601604393, -1.7424276222404427]","[-0.7721250087447472, -0.8455384232073129, -1.434963441863335]","[3.582941434484406, -2.1699064626774214, 2.0562928346357365]","[0.9852895560837394, 0.1072823061208852, 0.133022542548057, -2.529314102815011e-05]","[[0.9656555809057922, 0.02893458750984581, 0.25820938927764053], [0.028833268525556482, 0.9757083858964938, -0.21716765025526202], [-0.25822072281602454, 0.2171541741180531, 0.941363969446184]]","[-1.1680284103684504, 0.7528067675931438, -0.23949515140934566]",[13.546644690250806],"[0.9853714609810624, 0.08058912697286454, 0.15016150138367007, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.251344358896745, 57.68175809730585, 58.19311502933614, 56.593253477625666]"
2.504999999999969,"[-0.13807679764509942, 0.18275185715620332, -0.6052403136917911]","[-0.5000000000001137, -0.866025403784373, -1.732050807568943]","[-0.7543335562435133, -0.8598879333725077, -1.4201042118198162]","[3.6275987284681603, -2.0943951023936713, 2.0943951023929572]","[0.9853463396446921, 0.1043249443670904, 0.13494034353208792, -2.4880777453177383e-05]","[[0.9646100050686149, 0.028591772396629436, 0.2621260167796137], [0.028492088125847078, 0.9769810123072835, -0.2114150006628308], [-0.26213687080560794, 0.21140154243111642, 0.9415910199348703]]","[-1.1799911931356735, 0.728273687705375, -0.23853763506376444]",[13.574732275577452],"[0.9854226977831541, 0.07736047902771952, 0.15151720357230813, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.299568916625425, 57.73913265310473, 58.229779431603305, 56.693735208227324]"
2.5099999999999687,"[-0.141848465426317, 0.1784524174893408, -0.6123408347508902]","[-0.4817536741018299, -0.8763066800438005, -1.721484054007954]","[-0.7362475933433833, -0.8738712647123349, -1.4050989340277982]","[3.670664837756353, -2.0179650711976, 2.132267696125516]","[0.9854023012251203, 0.10133714186907063, 0.13679578874787487, -2.447226770018071e-05]","[[0.9635822061367779, 0.028204320029704272, 0.2659207557680329], [0.02810625529774026, 0.9782326107275008, -0.205599118972811], [-0.26593113851092737, 0.20558568929018348, 0.9418148193404912]]","[-1.1914771675355456, 0.7035943474554043, -0.2375958219864044]",[13.6025206816926],"[0.9854731341148132, 0.07411231942441773, 0.15280728401310026, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.346942808588146, 57.79561754798114, 58.26628616827488, 56.793253681698715]"
2.5149999999999686,"[-0.1455297033930339, 0.17408306116577912, -0.6193663294210292]","[-0.4632960351199788, -0.8862035792311536, -1.7107285203210816]","[-0.7178748344459407, -0.8874823529228176, -1.3899491910355537]","[3.712120872130096, -1.9406498938269388, 2.169906462676719]","[0.9854574469202039, 0.09832011316509814, 0.13858850990420937, -2.4067546031984244e-05]","[[0.9625738231639099, 0.027773218560685545, 0.2695928101607951], [0.027676758445053722, 0.9794615661578321, -0.1997224010010424], [-0.2696027299594503, 0.1997090101883924, 0.9420353917173094]]","[-1.202485741891863, 0.6787769452177791, -0.2366695714165897]",[13.630006591410497],"[0.9855227750736651, 0.07084587395458436, 0.15403156155383535, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.39345974745597, 57.851216049512544, 58.3026239365891, 56.89180481268109]"
2.5199999999999685,"[-0.1491190775652636, 0.16964564940116503, -0.6263160753762069]","[-0.44463517918504536, -0.8957117602393543, -1.6997853859737972]","[-0.6992231171824477, -0.9007152959674712, -1.374656581563924]","[3.751948647602583, -1.8624834832737596, 2.207307274531669]","[0.9855117826761838, 0.09527507410667897, 0.14031815955275273, -2.366654685939453e-05]","[[0.9615864486865682, 0.02729951103926101, 0.27314142563765614], [0.027204640869395752, 0.980666309535911, -0.19378724637184952], [-0.27315089093305406, 0.19377390443048303, 0.9422527605394664]]","[-1.213016434873926, 0.6538296436862718, -0.2357587453549395]",[13.657186726583173],"[0.9855716256175042, 0.06756236724245555, 0.15518987502496992, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.4391135524803, 57.90593137883052, 58.33878154105154, 56.98938461704249]"
2.5249999999999684,"[-0.15261519315117583, 0.16514207292132768, -0.6331893582840266]","[-0.42577929156519295, -0.904827052465963, -1.6886558510041014]","[-0.6803003990310084, -0.9135643565707663, -1.3592227203322589]","[3.790130694395167, -1.783500125909169, 2.2444660302698716]","[0.9855653142920643, 0.09220324158156028, 0.14198441099212727, -2.32692047673908e-05]","[[0.9606216270792457, 0.026784293421373024, 0.2765658894613373], [0.02669099877823226, 0.9818453193877229, -0.187796057947554], [-0.27657490878936086, 0.18778277456236087, 0.9424669487073902]]","[-1.2230688742142994, 0.6287605693350485, -0.23486320854379286]",[13.684057848417044],"[0.9856196905658533, 0.06426302249737723, 0.15628208313294595, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.483898148628825, 57.959766712891444, 58.374747894457514, 57.085989209341605]"
2.5299999999999683,"[-0.15601669514633087, 0.16057425113847384, -0.6399854718856879]","[-0.4067366430759212, -0.913545457642547, -1.6773411358909203]","[-0.6611147538830057, -0.9260239646419347, -1.3436492378824627]","[3.826650264600201, -1.7037344664441172, 2.281378655015025]","[0.9856180474212947, 0.08910583324005493, 0.14358695817080272, -2.2875454539564716e-05]","[[0.9596808529875258, 0.02622871253726511, 0.27986553029584194], [0.026136979252825508, 0.9829971234007933, -0.18175124126482148], [-0.27987411228027625, 0.18173802580748885, 0.9426779785541425]]","[-1.232642795454789, 0.6035778118941016, -0.233982828447326]",[13.710616757784925],"[0.9856669746014982, 0.06094906126894985, 0.15730806435260486, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.52780756569099, 58.01272518672368, 58.4105120188126, 57.18161480043589]"
2.534999999999968,"[-0.1593222689157459, 0.15594413131526416, -0.6467037180751002]","[-0.3875155864522263, -0.9218631515884487, -1.665842481420273]","[-0.6416743685602249, -0.9380887196280591, -1.327937780401169]","[3.8614913395272055, -1.6232214927331392, 2.318041100881852]","[0.985669987573432, 0.08598406722460777, 0.1451255155888121, -2.2485231180864856e-05]","[[0.9587655698399397, 0.0256339640221029, 0.2830397180220644], [0.02554377817875426, 0.9841202999186184, -0.17565520397768908], [-0.2830478713678144, 0.17564206550995265, 0.9428858718517035]]","[-1.2417380407200906, 0.5782894238374687, -0.2331174752313931]",[13.736860295533067],"[0.9857134822719937, 0.05762170320475605, 0.15826771681869609, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[60.570835937421606, 58.064809895651614, 58.44606304612583, 57.276257695184164]"
