t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.784999999999984,"[0.35855879242641536, -0.10442028402133426, 6.417888825430101e-05]","[0.3875155864521648, 0.9218631515884745, 0.0]","[0.42690934958305127, 0.8696580337551276, -0.002580536389229556]","[-3.861491339527314, 1.6232214927328814, 0.0]","[0.9777230824212989, -0.11703891141374577, -0.17423968352037866, -1.548421744273338e-06]","[[0.9410143232033897, 0.04150995303432952, -0.3358109100746345], [0.04150352907129066, 0.9707927475471477, 0.23630255687251578], [0.3358117040853327, -0.23630142849536012, 0.9118070707613302]]","[1.5096428329303877, -0.9468310687930995, -0.3823346279859874]",[10.767938846219518],"[0.977183555859808, -0.08217979835907234, -0.19585397340581048, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.59656066424229, 50.66426836031231, 53.61275338728251, 52.59972890536464]"
1.7899999999999838,"[0.3606933391743306, -0.10007199385255862, 5.1276206308153234e-05]","[0.36812455268474065, 0.9297764858882266, 0.0]","[0.4085667994128681, 0.8819789896152062, -0.002538930232519031]","[-3.894638636729315, 1.5419965204272132, 0.0]","[0.9777422102738546, -0.1131811639612816, -0.17666407210029175, -1.452466587347823e-06]","[[0.9392810653686413, 0.04078867362396279, -0.3407159584521217], [0.04078261791324, 0.9726037864253755, 0.2288638300543911], [0.34071668335450317, -0.22886275086833235, 0.9118848518036073]]","[1.5289630559223901, -0.9149787864638834, -0.3821376890742196]",[10.767062542954358],"[0.9771959745884979, -0.07788113419017159, -0.19754127716831316, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.56798975699434, 50.70056367347015, 53.625035304003724, 52.57137421380219]"
1.7949999999999837,"[0.36273617317139495, -0.09566209890448259, 3.858155514555808e-05]","[0.3485720473218788, 0.9372819894918678, 0.0]","[0.38997012293216404, 0.8938931289677058, -0.00249715015114896]","[-3.9260776167062366, 1.4600951774842241, 0.0]","[0.9777605766403518, -0.10927392895548489, -0.17900688036140588, -1.354815383096123e-06]","[[0.9375796112536666, 0.039992930896684535, -0.34546351187891994], [0.03998725034511868, 0.9743800482445198, 0.22132451602306594], [0.3454641694463558, -0.22132348962841827, 0.9119596595066249]]","[1.5476081623791553, -0.8827200853493262, -0.3819453375517662]",[10.766217467980763],"[0.9772076348488338, -0.07354861227208052, -0.19913774134000664, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.540130606569264, 50.737411191394955, 53.63666481871008, 52.542706049197186]"
1.7999999999999836,"[0.36468602378605575, -0.09119263325964405, 2.6095804389813276e-05]","[0.32886664673864857, 0.9443763702374584, 0.0]","[0.371127897391835, 0.9053953149510763, -0.0024552144174304746]","[-3.9557944892823915, 1.3775533885397973, 0.0]","[0.9777781810765019, -0.10531893648018528, -0.18126706879031826, -1.255533422160799e-06]","[[0.9359130735628836, 0.039124219624450944, -0.35005144503751756], [0.03911892088417008, 0.9761184168975923, 0.2136879646170939], [0.3500520372215173, -0.21368699453199316, 0.912031490467818]]","[1.5655694680533245, -0.8500694889322028, -0.38175761753785314]",[10.765403661344466],"[0.9772185394492273, -0.06918416021499349, -0.20064266279150356, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.51299768366191, 50.77479084374585, 53.64763647320231, 52.51373574568685]"
1.8049999999999835,"[0.3665416632730149, -0.08666565668488867, 1.3819732302660903e-05]","[0.30901699437501273, 0.9510565162951323, 0.0]","[0.3520488063847623, 0.9164805910977736, -0.0024131412228236724]","[-3.9837762196553186, 1.2944073591505845, 0.0]","[0.9777950235155527, -0.10131793880351814, -0.18344363511305828, -1.1546862397022457e-06]","[[0.9342844995411795, 0.03818416507412541, -0.3544777051588436], [0.038179254541382206, 0.9778158432342129, 0.20595757146274082], [0.35447823408462253, -0.20595666111528801, 0.9121003427816977]]","[1.5828386092234334, -0.8170417107826956, -0.3815745703887451]",[10.7646211479073],"[0.9772286915400094, -0.06478972038204756, -0.20205537994277048, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.48660505389321, 50.812682348875995, 53.65794509075862, 52.484474839602456]"
1.8099999999999834,"[0.3683019073049387, -0.0820832537293998, 1.7540261885425409e-06]","[0.28903179694453773, 0.9573194975320473, 0.0]","[0.3327416360303942, 0.9271441835500854, -0.002370948669377516]","[-4.010010534113269, 1.2106935599130886, 0.0]","[0.9778111042645864, -0.09727270955500703, -0.18553561477945438, -1.0523395764375273e-06]","[[0.9326968654703477, 0.037174520085477315, -0.35874031303744314], [0.03717000389964171, 0.9794693505505465, 0.19813677634954918], [0.3587407809991622, -0.1981359290701843, 0.9121662160262274]]","[1.5994075469981257, -0.7836516471280792, -0.3813962347033688]",[10.763869937501527],"[0.9772380946082301, -0.06036724896945707, -0.2033752730750114, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.46096636782074, 50.85106522807447, 53.66758577875941, 52.45493506407959]"
1.8149999999999833,"[0.3699656154850907, -0.07744753281164937, -1.010071715834504e-05]","[0.26891982061533354, 0.9631625667976392, 0.0]","[0.3132152711127642, 0.9373815031948092, -0.0023286547612680485]","[-4.034485925418869, 1.1264487104664225, 0.0]","[0.9778264240006367, -0.09318504289173682, -0.18754208142838963, -9.485593397388383e-07]","[[0.9311530712946051, 0.036097161915749666, -0.36283736400797045], [0.03609304595845648, 0.9810760399494398, 0.19022906158252015], [0.36283777346365836, -0.19022828059663907, 0.9122291112484744]]","[1.6152685714324404, -0.7499143693208966, -0.3812226463304798]",[10.763150025090054],"[0.977246752472316, -0.055918715080107546, -0.20460176462118296, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.43609485128409, 50.88991881983911, 53.676553931111776, 52.42512834350491]"
1.8199999999999832,"[0.37153169184065454, -0.07276062529567533, -2.174399096468528e-05]","[0.24868988716492338, 0.9685831611286135, 0.0]","[0.29347869117369374, 0.9471881477157831, -0.002286277396440831]","[-4.057191657856575, 1.0417097633858639, 0.0]","[0.9778409837666352, -0.08905675265410301, -0.18946214733369204, -8.434115648211514e-07]","[[0.9296559353852153, 0.034954088856594435, -0.3667670288824314], [0.03495037875104592, 0.9826330955607311, 0.1822379503119318], [0.3667673824486024, -0.18223723873276004, 0.9122890309495452]]","[1.6304143054538944, -0.7158451162106233, -0.3810538383773523]",[10.762461390932215],"[0.9772546692765899, -0.05144609979114166, -0.2057343194350006, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.4120032960666, 50.92922229412934, 53.684845230524445, 52.395066787812965]"
1.824999999999983,"[0.37299908529652304, -0.06802468455709641, -3.3175377946889436e-05]","[0.22835087011072422, 0.9735789028731442, 0.0]","[0.273540966562947, 0.9565599035633148, -0.002243834358362678]","[-4.078117771941707, 0.956513887974251, 0.0]","[0.9778547849671873, -0.08488967151162641, -0.19129496383041733, -7.369623760495748e-07]","[[0.92820818945399, 0.0337474166296122, -0.370527554847643], [0.033744117740035134, 0.9841377896119891, 0.1741670048418323], [0.3705278552936234, -0.17416636566356766, 0.9123459790688245]]","[1.6448377085959445, -0.6814592864243316, -0.38088984121997427]",[10.76180400075502],"[0.977261849485662, -0.046951395216080924, -0.2067724450383242, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.38870405090361, 50.96895466660319, 53.69245565060763, 52.36476268662689]"
1.829999999999983,"[0.37436679012933777, -0.06324188503927984, -4.4394549738702824e-05]","[0.20791169081782854, 0.9781476007337909, 0.0]","[0.2534112544471278, 0.9654927478395882, -0.002201343307887392]","[-4.097255088789012, 0.8708984539582967, 0.0]","[0.977867829364182, -0.08068565009932961, -0.1930397217212966, -6.292779484145693e-07]","[[0.9268124736251524, 0.0324793745671567, -0.3741172663224094], [0.032476491998413654, 0.9855874873402102, 0.16601982491825543], [0.3741175165643854, -0.16601926100949113, 0.912399960967535]]","[1.658532080536688, -0.6467724305620327, -0.38073068251473174]",[10.761177805929805],"[0.9772682978786911, -0.04243660356202421, -0.20771569184682576, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.36620901285178, 51.00909481282154, 53.699381457790196, 52.33422850325448]"
1.8349999999999829,"[0.3756338464015734, -0.0584144213000819, -5.540126627813978e-05]","[0.1873813145857954, 0.9822872507286752, 0.0]","[0.23309879477912804, 0.9739828500991694, -0.0021588217752411317]","[-4.114595214138828, 0.784901015096977, 0.0]","[0.97788011907224, -0.07644655614517637, -0.19469565166313588, -5.204244691925053e-07]","[[0.9254713316747368, 0.03115230158547596, -0.3775345657739394], [0.031149840182830027, 0.9869796517353052, 0.15780004599821879], [0.3775347688687408, -0.1577995600956586, 0.9124509834116259]]","[1.67149106444085, -0.6118002433121865, -0.3805763872115632]",[10.760582743653988],"[0.9772740195435263, -0.037903736182466403, -0.20856365337385438, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.34452961901949, 51.049621482403, 53.705619213065525, 52.30347686854328]"
1.8399999999999828,"[0.376799340375469, -0.05354450704958605, -6.619537515434544e-05]","[0.16676874671617373, 0.9859960370704929, 0.0]","[0.21261290622995735, 0.9820265740637732, -0.002116287152131749]","[-4.13013054203908, 0.698559292709211, 0.0]","[0.9778916565540072, -0.07217427358908018, -0.19626202453296923, -4.104680998329134e-07]","[[0.9241872064463921, 0.02976864195765904, -0.38077793449307257], [0.02976660630669143, 0.9883118481065432, 0.14951133750057785], [0.38077809363170617, -0.14951093220305314, 0.9124990545540185]]","[1.6837086501033247, -0.5765585554929135, -0.3804269775685616]",[10.760018737137921],"[0.9772790198707314, -0.03335481262627945, -0.20931596641242683, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.32367683867426, 51.090513313108346, 53.711165773571246, 52.272520574596825]"
1.8449999999999827,"[0.3778624049066188, -0.04863437417926718, -7.677681091500418e-05]","[0.14608302856248284, 0.9892723329629778, 0.0]","[0.19196298208480106, 0.9896204792504919, -0.002073756683987272]","[-4.143854258181502, 0.6119111591280586, 0.0]","[0.9779024446152925, -0.06787070169399166, -0.19773815177378032, -2.994749380983654e-07]","[[0.9229624354521034, 0.028330940894238793, -0.3838459333279031], [0.02832933532091836, 0.9895817484634404, 0.14115740103981608], [0.38384605182885084, -0.14115707880261494, 0.9125441839162176]]","[1.6951791768926618, -0.5410633260245167, -0.3802824731680017]",[10.759485695796569],"[0.977283304547499, -0.028791859683400062, -0.2099723111952898, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.30366116573571, 51.13174884484656, 53.71601829399788, 52.241372568356574]"
1.8499999999999825,"[0.37882221981704284, -0.04368627178301472, -8.714559433494055e-05]","[0.1253332335643761, 0.9921147013144688, 0.0]","[0.17115848610517148, 0.9967613225127276, -0.002031247462328104]","[-4.1557603428906225, 0.5249946210886635, 0.0]","[0.9779124864000597, -0.06353775414957931, -0.1991233857196224, -1.875109804979245e-07]","[[0.9217992466659998, 0.026841839939667118, -0.38673720337543066], [0.02684066851057085, 0.9907871357029513, 0.13274196864386098], [0.38673728467772744, -0.13274173177337792, 0.9125863823693096]]","[1.7058973364930705, -0.5053306338390765, -0.38014289093376913]",[10.758983515445927],"[0.977286879551458, -0.024216910427767194, -0.21053241153301638, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.2844926116725, 51.17330653358617, 53.72017422782383, 52.21004594505218]"
1.8549999999999824,"[0.3796780122475687, -0.03870246517045108, -9.730183164658106e-05]","[0.10452846326772679, 0.9945218953682656, 0.0]","[0.15020894835903395, 1.0034460594931145, -0.001988776417277601]","[-4.165843573764187, 0.437847803057228, 0.0]","[0.9779217853852763, -0.059177358169020755, -0.20041711989998198, -7.464208504468527e-08]","[[0.9206997545190386, 0.02530407219322877, -0.389450466630895], [0.02530333871591211, 0.991925907595185, 0.12426880095702421], [0.3894505142870013, -0.12426865160573904, 0.9126256621143641]]","[1.7158581754437505, -0.46937666973285447, -0.38000824515017173]",[10.758512078504006],"[0.977289751144381, -0.01963200325805113, -0.21099603493011393, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.266180698801485, 51.21516476516433, 53.72363132837153, 52.1785539415355]"
1.8599999999999823,"[0.38042905698936386, -0.03368523487298551, -0.00010724571373296907]","[0.08367784333238937, 0.9964928592494982, 0.0]","[0.1291239610208045, 1.0096718459877534, -0.0019463603102150527]","[-4.1740995279638815, 0.35050893050836274, 0.0]","[0.9779303453756211, -0.05479145357942467, -0.20161878932324448, 3.9066065643454076e-08]","[[0.9196659561019812, 0.023720457363291755, -0.39198452659448774], [0.023720165386807466, 0.9929960805602596, 0.11574168542916885], [0.3919845442629733, -0.11574162559096202, 0.9126620366622633]]","[1.7250570974745283, -0.4332177281670334, -0.37987854748210564]",[10.758071254196262],"[0.9772919258657953, -0.015039180936713954, -0.2113629926791295, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.248734453996164, 51.25730186897195, 53.726387649705536, 52.14690992949336]"
1.8649999999999822,"[0.3810746767944679, -0.028636875643046743, -0.00011697751528404433]","[0.0627905195293869, 0.9980267284282669, 0.0]","[0.10791317414313056, 1.0154360392211292, -0.0019040157265762213]","[-4.180524584155331, 0.2630163131581444, 0.0]","[0.9779381704980613, -0.05038199190640621, -0.202727870739137, 1.5354800086051974e-07]","[[0.9186997275836554, 0.022093896664106574, -0.39433826883516315], [0.02209404947967084, 0.9939957932293045, 0.10716443449221244], [0.3943382602732171, -0.10716446599802387, 0.9126955208129659]]","[1.7334898656368969, -0.3968701990225019, -0.3797538069965443]",[10.757660898765183],"[0.9772934105265062, -0.010440489627942223, -0.21163313993275898, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.23216240282515, 51.299696131500525, 53.728441547369634, 52.115127408536345]"
1.8699999999999821,"[0.3816142426651835, -0.023559695446941097, -0.00012649759391692542]","[0.041875653729274535, 0.9991228300988552, 0.0]","[0.08658629140237961, 1.0207361990311192, -0.0018617590688049634]","[-4.185115924096541, 0.17540832816021185, 0.0]","[0.9779452651962978, -0.04595093545334005, -0.20374388288003487, 2.6873849790714964e-07]","[[0.9178028208511047, 0.02042736756466224, -0.3965106615113065], [0.02042796820646642, 0.9949233097830388, 0.0985408837250795], [0.39651063056708996, -0.09854100823891658, 0.9127261306342374]]","[1.7411526042298464, -0.36035055931452037, -0.37963403018533176]",[10.757280855684042],"[0.9772942122020337, -0.005837977934986515, -0.21180637575398137, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.21647256411661, 51.34232580975164, 53.72979167894187, 52.083219999191535]"
1.874999999999982,"[0.3820471741221954, -0.0184560144517855, -0.00013580638926095025]","[0.020942419883432328, 0.999780683474844, 0.0]","[0.06515306581977306, 1.0255700889635455, -0.0018196065494600411]","[-4.187871533874069, 0.08772340327224508, 0.0]","[0.9779516342250888, -0.04150025637581751, -0.2046663866810366, 3.845726177495097e-07]","[[0.9169768603777888, 0.01872391839938351, -0.3985007558480491], [0.018724969645549927, 0.9957770230617815, 0.08987489000821913], [0.3985007064529076, -0.0898751090235193, 0.9127538834398592]]","[1.7480418005199492, -0.32367536487303983, -0.37951922098925095]",[10.756930955874608],"[0.9772943382259708, -0.001233695937442991, -0.21188264314425498, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.201672444962966, 51.38516914449181, 53.73043700442199, 52.05120143578879]"
1.879999999999982,"[0.3823729394512943, -0.013328164006967774, -0.00014490442200825045]","[7.580132737429748e-14, 1.0, 0.0]","[0.04362329546011473, 1.0299356772757673, -0.0017775741844813177]","[-4.1887902047863905, 3.175158576152638e-13, 0.0]","[0.9779572826444519, -0.03703193575183412, -0.2054949854787239, 5.009857402133051e-07]","[[0.9162233403255611, 0.016986662850710436, -0.4003076865710519], [0.01698816722439046, 0.9965554574411871, 0.08117032966880562], [0.400307622731603, -0.081170644505158, 0.9127787977673397]]","[1.7541543062554255, -0.2868612419939452, -0.37940938082333253]",[10.75661101792855],"[0.9772937961832676, 0.0033703057709928877, -0.2118619290498127, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.18776903615528, 51.428204373329564, 53.73037678648283, 52.01908555924178]"
1.8849999999999818,"[0.3825910559285949, -0.008178485620588937, -0.00015379229293065703]","[-0.020942419883281646, 0.999780683474847, 0.0]","[0.022006819110073, 1.0338311378488523, -0.0017356777866189867]","[-4.187871533874082, -0.0877234032716139, 0.0]","[0.9779622158137536, -0.03254796264823566, -0.20622932518853937, 6.179135986697373e-07]","[[0.9155436218856964, 0.015218774313838094, -0.4019306722966114], [0.015220734084450663, 0.9972572714684423, 0.07243109661774043], [0.4019305980867244, -0.07243150841797007, 0.9128008933551425]]","[1.7594873389740364, -0.249924879067394, -0.3793045086033809]",[10.756320848332518],"[0.9772925939034477, 0.007971977043772937, -0.2117442643461317, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.174768808080515, 51.47140974362485, 53.72961059052858, 51.98688630974381]"
1.8899999999999817,"[0.38270109002414526, -0.0030093299313446757, -0.00016247068186375197]","[-0.041875653729123066, 0.9991228300988616, 0.0]","[0.00031351193798605237, 1.0372548510079074, -0.001693932959029433]","[-4.185115924096569, -0.17540832815957738, 0.0]","[0.9779664393856912, -0.02805033318394981, -0.20686909446072846, 7.352923142009281e-07]","[[0.9149389308637956, 0.013423480154110577, -0.4033690158779757], [0.013425897338719121, 0.9978812602541344, 0.06366110047957471], [0.40336893543066077, -0.06366161020719263, 0.9128201911194574]]","[1.7640384831048614, -0.21288301818847916, -0.3792046007736818]",[10.756060241696625],"[0.9772907394537613, 0.01256926914121981, -0.21152972380064236, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.16267770705593, 51.5147635252036, 53.728138284618744, 51.95461771937021]"
1.8949999999999816,"[0.3827026575838352, 0.002176944323694861, -0.00017094034665889914]","[-0.06279051952923648, 0.9980267284282764, 0.0]","[-0.02144671886283268, 1.040205404250197, -0.0016523550890407792]","[-4.180524584155371, -0.26301631315751434, 0.0]","[0.9779699593001677, -0.02354104959053072, -0.20741402481480634, 8.530584292098464e-07]","[[0.914410355512915, 0.011604055867757989, -0.4046221047077906], [0.011606932232583696, 0.9984263576154575, 0.054864264716469], [0.40462202220701293, -0.054864873153489806, 0.9128367131305353]]","[1.7678056908641802, -0.17575244675624813, -0.37910965133586816]",[10.755828980986347],"[0.9772882411322797, 0.01716013568820896, -0.21121842601377652, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.151501152130386, 51.558244022884345, 53.7259600392068, 51.92229390460784]"
1.8999999999999815,"[0.38259542398952107, 0.007377971344945846, -0.00017920212210410303]","[-0.0836778433322383, 0.9964928592495108, 0.0]","[-0.04326393844530334, 1.0426815928807165, -0.001610959342092312]","[-4.174099527963934, -0.35050893050772997, 0.0]","[0.9779727817780699, -0.019022119270542776, -0.2078638907525254, 9.711489404596236e-07]","[[0.9139588446187904, 0.009763819156839255, -0.40568941097662164], [0.009767156218908434, 0.9988916379668968, 0.04604452474730468], [0.4056893306490585, -0.0460452324924335, 0.9128504825885981]]","[1.7707872829458384, -0.13854998906610586, -0.3790196518789016]",[10.75562683775737],"[0.9772851074609393, 0.021742533629294097, -0.2108105333384443, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.14124403232786, 51.60182958878714, 53.723076326759966, 51.88992905879532]"
1.9049999999999814,"[0.38237910429729455, 0.012591379309349428, -0.0001872569188145646]","[-0.10452846326757513, 0.9945218953682816, 0.0]","[-0.06512818869231174, 1.0446824205549354, -0.0015697606558499801]","[-4.165843573764254, -0.4378478030565927, 0.0]","[0.9779749133149546, -0.014495553854308792, -0.2082185098493334, 1.0895013315018877e-06]","[[0.9135852058405581, 0.00790612392940558, -0.4065704918875421], [0.00790992295832887, 0.9992763179550282, 0.03720582606305937], [0.4065704179942982, -0.037206633530248424, 0.9128615237993589]]","[1.7729819490066598, -0.1012924979016239, -0.37893459161014464]",[10.755453572393588],"[0.9772813471785363, 0.026314424180767446, -0.21030625177806722, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.13191070436674, 51.64549863443741, 53.71948792119504, 51.857537444501645]"
1.9099999999999813,"[0.382053463353833, 0.017814791412124106, -0.00019510572209381448]","[-0.12533323356422657, 0.9921147013144876, 0.0]","[-0.08702949261096761, 1.046207099728467, -0.0015287737345013488]","[-4.1557603428907015, -0.5249946210880372, 0.0]","[0.9779763606746431, -0.009963368255545802, -0.20847774282432435, 1.2080536044812142e-06]","[[0.9132901043098721, 0.006034354236029412, -0.40726498982679216], [0.00603861625591034, 0.9995797578345397, 0.02835212233955234], [0.4072649266550913, -0.02835302975692724, 0.9128698621491599]]","[1.774388747947665, -0.06399684613104906, -0.3788544573874916]",[10.755308934347823],"[0.9772769692336816, 0.030873773779151355, -0.20970583086329211, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.123504990829495, 51.68922964264705, 53.715195897171014, 51.82513338584238]"
1.9149999999999812,"[0.38161831589077816, 0.02304582691076644, -0.00020274959076632123]","[-0.14608302856233374, 0.9892723329629998, 0.0]","[-0.10895785873538748, 1.0472550520134656, -0.00148801304323296]","[-4.1438542581815945, -0.6119111591274341, 0.0]","[0.9779771308827363, -0.0054275797264099, -0.20864149358870157, 1.3267443112954494e-06]","[[0.913074061490831, 0.0041519181539522105, -0.40777263249055995], [0.004156643945422652, 0.9998014625830901, 0.019487373548662562], [0.4077725843454282, -0.019488380957817256, 0.9128755240797587]]","[1.7750071079919147, -0.0266799183136935, -0.37877923375251604]",[10.755192662385214],"[0.9772719827777183, 0.035418555025622224, -0.20900956350751987, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.11603017879084, 51.73300117916132, 53.71020162925316, 51.79273126072426]"
1.919999999999981,"[0.3810735265971012, 0.028282102170833767, -0.00021018965598248603]","[-0.16676874671602512, 0.985996037070518, 0.0]","[-0.1309032855359979, 1.0478259084415986, -0.0014474928028921578]","[-4.1301305420391845, -0.6985592927085885, 0.0]","[0.9779772312200494, -0.0008902069124688496, -0.20870970927278248, 1.4455125840754178e-06]","[[0.9129374543026312, 0.0022622416301898854, -0.40809323296795563], [0.002267431732569788, 0.9999410827531066, 0.010615544069113888], [0.4080932041639135, -0.010616651324772764, 0.9128785370627787]]","[1.7748368265601078, 0.010641397677874469, -0.3787089029646108]",[10.755104484829147],"[0.9772663971576083, 0.03994674762587633, -0.20821778584141756, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.10948901892335, 51.776791904077726, 53.704506790894925, 51.76034549305191]"
1.924999999999981,"[0.3804190101694212, 0.03352123171304176, -0.0002174271199969468]","[-0.1873813145856465, 0.9822872507287036, 0.0]","[-0.15285576583335161, 1.0479195096334815, -0.001407226984836311]","[-4.114595214138947, -0.7849010150963532, 0.0]","[0.9779766692159756, 0.003646731091881712, -0.2086823802315916, 1.56429816498097e-06]","[[0.9128805145063623, 0.00036876229499865427, -0.40822668978028526], [0.0003744170085773256, 0.9999984150591271, 0.0017406007979161241], [0.40822668463306405, -0.0017418075679608142, 0.9128789295738473]]","[1.773878069945059, 0.0479502190151954, -0.37864344503607694]",[10.755044119809472],"[0.9772602219087921, 0.04445633932495065, -0.20733087702656142, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.10388372504166, 51.820580583016245, 53.69811335331721, 51.72799054487224]"
1.9299999999999808,"[0.37965473134025446, 0.03876082926120917, -0.00022446325492112836]","[-0.20791169081768027, 0.9781476007338225, 0.0]","[-0.1748052912144483, 1.0475359058745097, -0.0013672293059713329]","[-4.097255088789145, -0.8708984539576756, 0.0]","[0.9779754526417829, 0.008181215687045853, -0.2085595400290992, 1.6830414352750865e-06]","[[0.9129033283568608, -0.0015250767428549512, -0.408172986876758], [-0.0015189573544187563, 0.9999734026997931, -0.007133488736458552], [0.40817300969505704, 0.007132182970600711, 0.912876731066442]]","[1.7721313727864987, 0.0852296762450049, -0.3785828377681338]",[10.755011275512961],"[0.9772534667480287, 0.04894532683652188, -0.20634925904840445, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.09921597412563, 51.864346098048415, 53.69102358420986, 51.695680908491255]"
1.9349999999999807,"[0.3787807048841822, 0.04399850879058172, -0.00023129940145098503]","[-0.2283508701105775, 0.9735789028731786, 0.0]","[-0.1967418564495512, 1.046675357097068, -0.0013275132239818524]","[-4.0781177719418515, -0.9565138879736365, 0.0]","[0.9779735895038474, 0.01271122971038999, -0.20834126540117745, 1.8016834436756255e-06]","[[0.913005836520036, -0.003415833107557224, -0.40793219358679067], [-0.003409249214719312, 0.999866135414099, -0.01600275825809263], [0.4079322486640906, 0.016001354200702263, 0.9128719719454653]]","[1.769597637347632, 0.12246292158938452, -0.3785270567878103]",[10.755005650435743],"[0.9772461415662184, 0.05341171676621031, -0.20527339648874385, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.09548690678105, 51.90806745837139, 53.68324004632421, 51.66343109854561]"
1.9399999999999806,"[0.3777969956019344, 0.04923188557606706, -0.0002379369675708943]","[-0.2486898871647774, 0.968583161128651, 0.0]","[-0.21865546390749155, 1.0453383327691363, -0.001288091932754706]","[-4.057191657856731, -1.0417097633852523, 0.0]","[0.9779710880368323, 0.017234758376435774, -0.2080276761973592, 1.920165933952537e-06]","[[0.9131878342555803, -0.005300071362984509, -0.4075044645291023], [-0.005293023367686264, 0.9996768492720073, -0.024863244623773116], [0.4075045561355507, 0.024861743163739083, 0.9128646835405717]]","[1.7662781325951102, 0.15963313720967978, -0.37847607558567964]",[10.755026933637618],"[0.9772382564212154, 0.057853526528424494, -0.20410379627789343, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.09269712816689, 51.95172381072337, 53.67476559592237, 51.63125564404243]"
1.9449999999999805,"[0.37670371828239696, 0.05445857723991274, -0.00024437742723466783]","[-0.2689198206151875, 0.96316256679768, 0.0]","[-0.24053612796745444, 1.0435255116893618, -0.001248978357997536]","[-4.034485925419039, -1.1264487104658105, 0.0]","[0.9779679566968131, 0.021749790214582784, -0.20761893530149594, 2.038431371752788e-06]","[[0.9134489718644794, -0.007174369203281089, -0.4068900394778186], [-0.007166857736210533, 0.9994059262000378, -0.03371098969822391], [0.4068901718522023, 0.0337093919075953, 0.9128548980792651]]","[1.762174493084274, 0.196723543429147, -0.37842986555440755]",[10.755074804998122],"[0.9772298215306353, 0.06226878525629151, -0.2028410074267739, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.090846709366026, 51.99529444954323, 53.66560338108459, 51.59916908038673]"
1.9499999999999804,"[0.3755010376425597, 0.05967620479835955, -0.00025062231902465553]","[-0.2890317969443926, 0.9573194975320911, 0.0]","[-0.2623738794252426, 1.0412377816887033, -0.0012101851530538614]","[-4.010010534113452, -1.2106935599124808, 0.0]","[0.9779642041543581, 0.0262543180038657, -0.2071152485314261, 2.1564229706503768e-06]","[[0.9137887554002362, -0.009035323615892144, -0.4060892431858343], [-0.009027349533638145, 0.9990538932429329, -0.042542042223381905], [0.40608942052765307, 0.04254034935557755, 0.9128426486597898]]","[1.7572887176515575, 0.2337174069094381, -0.3783883960280756]",[10.755148935474143],"[0.9772208472646589, 0.0666555347042229, -0.20148562073913948, 0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.08993518920312, 52.038758826865084, 53.65575683989072, 51.567185941385866]"
