t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.5249999999999684,"[1.1353479381697047, 0.17138248752812069, -1.9771844253585076]","[0, 0, 0]","[0.5083853335605112, -0.04353146985743753, 0.7786840066297113]","[0, 0, 0]","[0.9946451696364605, 0.03747680505169257, 0.09631440778832709, -0.00010224655500863236]","[[0.9809867940773003, 0.007682816729825002, 0.19392236635580873], [0.007241462602716349, 0.9970712951398751, -0.0761340503813218], [-0.19393934893495451, 0.07609077956748837, 0.9780581384557351]]","[-0.32852619670904387, -0.5516539330528211, -0.007842150864639862]",[22.805405324000134],"[0.9960302115060147, 0.030076365098554995, 0.08378084524366015, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[78.96383871337935, 74.80024104782716, 74.14752351812038, 74.0080143968495]"
2.5299999999999683,"[1.1378898648375073, 0.1711648301788335, -1.973291005325359]","[0, 0, 0]","[0.5295630139181495, -0.051774403070262855, 0.8378093855451278]","[0, 0, 0]","[0.9948074966801703, 0.036657811040217175, 0.0949433543799864, -9.432787922707353e-05]","[[0.9814470487960518, 0.00742251065280732, 0.19158965719769314], [0.0070157144846021, 0.9971909572575189, -0.07457194186893473], [-0.19160498469453022, 0.07453255060335853, 0.9786380478710026]]","[-0.3398810173464587, -0.6225602290693549, -0.006592707296052461]",[22.10733154116556],"[0.9963062371905773, 0.02900492969166837, 0.08082447518378516, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[77.7016396960031, 73.67106991489291, 72.99645094990677, 72.89635337951337]"
2.534999999999968,"[1.140537679907098, 0.17090595816348217, -1.9691019583976332]","[0, 0, 0]","[0.5498139636857952, -0.05959554011068986, 0.8937465743847575]","[0, 0, 0]","[0.9949848488141565, 0.03581075262772431, 0.0933955729106154, -8.710455727794689e-05]","[[0.9819715011226551, 0.007148507251573905, 0.1888938056872001], [0.006773154925969767, 0.9973123919839819, -0.07295284207991708], [-0.18890763710149022, 0.07291701885885561, 0.9792839286976321]]","[-0.3507773123328905, -0.6906072742292193, -0.005415063088436868]",[21.44162397911585],"[0.9965816249443161, 0.02791535308730769, 0.07775472902246744, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[76.47121515008267, 72.57879816970775, 71.88446490676264, 71.82422289099169]"
2.539999999999968,"[1.143286749725527, 0.17060798046292872, -1.9646332255257095]","[0, 0, 0]","[0.5691485683536041, -0.06701096735218452, 0.9466492524733783]","[0, 0, 0]","[0.9951756347976519, 0.03493672709746448, 0.09167810275438695, -8.04994661867587e-05]","[[0.9825545187469881, 0.006862466945561722, 0.1858481214252536], [0.006515796086544835, 0.9974351648180642, -0.07127858293849508], [-0.18586059854426729, 0.07124604221837467, 0.9799897139138678]]","[-0.361189750894393, -0.755764890919689, -0.004308357887150006]",[20.806887386897927],"[0.9968546415943599, 0.026809320201428576, 0.07457937973808505, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[75.2718279327511, 71.52234538499934, 70.811523874529, 70.79068797346238]"
2.544999999999968,"[1.146132492567295, 0.1702729256261678, -1.9598999792633427]","[0, 0, 0]","[0.587579256834608, -0.07403624870619241, 0.9966636306094988]","[0, 0, 0]","[0.9953782160861422, 0.03403689481463344, 0.08979805783238623, -7.444513655982247e-05]","[[0.9831902379903842, 0.006566087928213207, 0.18246600343551947], [0.006245643498760088, 0.9975588372391067, -0.06955111921060857], [-0.18247725298704612, 0.0695215990572776, 0.9807491011501469]]","[-0.37109229630710405, -0.8179961616776492, -0.0032714502329692268]",[20.201778012326592],"[0.9971236071483959, 0.02568859925213623, 0.07130643684713626, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[74.10272811202059, 70.5006650562433, 69.77751504649936, 69.79483017563332]"
2.549999999999968,"[1.1490703888514682, 0.16990274438263683, -1.9549166611102953]","[0, 0, 0]","[0.6051201813410096, -0.08068642969963177, 1.0439287846916792]","[0, 0, 0]","[0.995590918469104, 0.03311248169193425, 0.08776264509031802, -6.888249319630688e-05]","[[0.9838726065349063, 0.006261096232449013, 0.1787609934638366], [0.005964691963548191, 0.9976829684985985, -0.06777253734075928], [-0.17877112898896677, 0.06774579722604673, 0.9815555972018181]]","[-0.3804584856374923, -0.8772586264325182, -0.002302968475042334]",[19.625002263091783],"[0.9973869080897849, 0.024555037326261533, 0.06794413670806976, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[72.96316268698988, 69.51274194479761, 68.78225397396818, 68.83574216480957]"
2.5549999999999677,"[1.1520959897581733, 0.16949931223413867, -1.9496970171868369]","[0, 0, 0]","[0.6217869351030277, -0.08697604402773733, 1.0885769780321755]","[0, 0, 0]","[0.9958120438960854, 0.03216478089876696, 0.08557917992086396, -6.375976516442815e-05]","[[0.984595426763906, 0.005949235526913265, 0.17474682312490575], [0.005674920388242254, 0.9978071176228068, -0.06594506274053509], [-0.17475594660608518, 0.06592088150132179, 0.9824025633659044]]","[-0.38926172193919406, -0.9335055215135885, -0.001401353466634032]",[19.075315320731214],"[0.997643010359127, 0.023410554897129045, 0.06450092868313885, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[71.8523846621613, 68.55758992001013, 67.82548363873633, 67.91252294402894]"
2.5599999999999676,"[1.1552049244336884, 0.16906443201399998, -1.944254132296676]","[0, 0, 0]","[0.6375963041022461, -0.09291912219998698, 1.1307339721726466]","[0, 0, 0]","[0.9960398824772154, 0.031195153781625296, 0.08325509840600007, -5.903154217820256e-05]","[[0.9853523997975296, 0.005632256627434941, 0.17043745450613945], [0.0053782856591680465, 0.9979308456088535, -0.06407106543337125], [-0.1704456577816461, 0.06404923939971237, 0.9832832616676136]]","[-0.39747557629381597, -0.9866870520640186, -0.0005648942814160899]",[18.551519729073256],"[0.9978904718229372, 0.02225713932071222, 0.06098545723575468, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[70.76966146006852, 67.63425024267794, 66.90687317210696, 67.0242736800852]"
2.5649999999999675,"[1.1583929059541995, 0.16859983640300005, -1.9386004624358129]","[0, 0, 0]","[0.6525660493445089, -0.09852920194095559, 1.1705193261814972]","[0, 0, 0]","[0.9962727246205086, 0.030205029969366293, 0.08079796627567894, -5.465795725191416e-05]","[[0.9861371702093686, 0.00531190673642629, 0.1658471138678102], [0.005076715655091787, 0.9980537177916357, -0.06215306396672365], [-0.16585447985995505, 0.062133405259311235, 0.9841909019398961]]","[-0.40507409666856625, -1.0367516878126213, 0.00020824197491828018]",[18.052463974977027],"[0.9981279540253126, 0.0210968373547218, 0.05740654010539105, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[69.7142826437242, 66.74179023352768, 66.02601644081702, 66.17009415006683]"
2.5699999999999674,"[1.161655736200922, 0.16810719039329527, -1.9327478658049053]","[0, 0, 0]","[0.6667147165165895, -0.10381934004600842, 1.2080466845419089]","[0, 0, 0]","[0.9965088732460402, 0.029195906644331367, 0.07821548450505324, -5.060397832879376e-05]","[[0.9869433713164442, 0.00498991844962857, 0.16099031812005954], [0.004772101521654347, 0.998175306354115, -0.06019372751322283], [-0.16099692190100695, 0.06017606250607588, 0.9851186896205281]]","[-0.4120321201987486, -1.083647470643137, 0.0009199853253993327]",[17.57704107588532],"[0.998354233019491, 0.019931746762545676, 0.05377314276716315, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[68.68556691135365, 65.87930227174624, 65.18243071279932, 65.34907981379911]"
2.5749999999999673,"[1.1649893097835051, 0.16758809369306524, -1.9267076323821957]","[0, 0, 0]","[0.6800614701590701, -0.1088021254245935, 1.2434240538390395]","[0, 0, 0]","[0.9967466559967088, 0.028169346968724106, 0.07551549150248205, -4.683879393517032e-05]","[[0.9877646708457543, 0.004667998594353749, 0.1558818938109932], [0.004466289340648975, 0.9982951929489057, -0.0581958760964442], [-0.1558878035271017, 0.058180044037712715, 0.9860598740377106]]","[-0.4183255852020646, -1.1273233211199152, 0.0015723422473969853]",[17.124187185797997],"[0.9985682090832633, 0.018764007080845746, 0.05009434944696168, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[67.68286832044795, 65.04590307018861, 64.3755556039349, 64.56031951735689]"
2.579999999999967,"[1.1683896171343005, 0.16704408306594226, -1.9204905121130005]","[0, 0, 0]","[0.6926259497479725, -0.113489693092259, 1.2767540685287553]","[0, 0, 0]","[0.9969844373473118, 0.027126977665035905, 0.07270596187437721, -4.33352799507025e-05]","[[0.988594816698532, 0.004347816985745909, 0.15053698842561786], [0.004161071340842709, 0.9984129713949662, -0.05616247889446437], [-0.1505422660985697, 0.05614833067628278, 0.9870077968689885]]","[-0.42393183900684744, -1.167730330125996, 0.0021673784652735282]",[16.692880228716284],"[0.9987689151353055, 0.017595789645506447, 0.046379331023590396, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[66.70558169631717, 64.2407331758318, 63.604752490542985, 63.802893828733104]"
2.584999999999967,"[1.1718527468830404, 0.16647663460048095, -1.9141067417703568]","[0, 0, 0]","[0.7044281453124535, -0.11789373889708098, 1.3081342461224916]","[0, 0, 0]","[0.9972206304985151, 0.026070485759461044, 0.06979500178982753, -4.006953635174338e-05]","[[0.9894276824599504, 0.004030995207160244, 0.14497107387189948], [0.0038581768083644865, 0.9985282504096284, -0.05409665059504165], [-0.1449757760925848, 0.054084047662194004, 0.9879559403813646]]","[-0.4288299375381529, -1.2048230210843445, 0.0027072046088011817]",[16.28213856635938],"[0.998955523688445, 0.016429286985023283, 0.04263731020489607, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[65.75314718188433, 63.462956646420245, 62.86930455110077, 63.0758740010185]"
2.589999999999967,"[1.1753748876096026, 0.16588716590599556, -1.9075660705397444]","[0, 0, 0]","[0.715488290427976, -0.12202553478754749, 1.3376572321567846]","[0, 0, 0]","[0.9974537089304191, 0.025001614507929315, 0.06679084100706807, -3.702048431514976e-05]","[[0.9902573122391805, 0.003719095537095451, 0.1391999421164399], [0.003559262863877576, 0.9986406563333959, -0.05200164579962738], [-0.1392041206455473, 0.05199045918618182, 0.9888979749948474]]","[-0.4330009325617705, -1.238560567896415, 0.003193964221308144]",[15.891019704980666],"[0.9991273522001994, 0.015266701702858003, 0.038877524413657875, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[64.825053890212, 62.71176085711423, 62.16841757474757, 62.37832155135074]"
2.594999999999967,"[1.1789523290617425, 0.16527703823205783, -1.9008777843789604]","[0, 0, 0]","[0.7258267706163137, -0.12589594444765442, 1.365411035334599]","[0, 0, 0]","[0.9976822174821509, 0.023922158535350263, 0.06370182166431533, -3.4169515395601276e-05]","[[0.9910779643741048, 0.003413610157811321, 0.1332396930264085], [0.003265905280265135, 0.9987498358029614, -0.049880851498929145], [-0.13324339531391946, 0.049870960981801556, 0.9898278056591311]]","[-0.4364281425411176, -1.268907953762855, 0.003629823676890248]",[15.518619044384282],"[0.9992838667099868, 0.014110234980369825, 0.03510918685951141, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[63.9208426288017, 61.98635639433119, 61.5012216440587, 61.70928843579038]"
2.599999999999967,"[1.1825814629148241, 0.16464755850981955, -1.8940507292022875]","[0, 0, 0]","[0.7354640453578987, -0.12951543914151953, 1.391479253231402]","[0, 0, 0]","[0.9979047828195537, 0.022833958229634334, 0.060536383978273, -3.1500185638024646e-05]","[[0.9918841534981839, 0.003115950789469069, 0.1271067145742845], [0.0029795895179083732, 0.9988554583269075, -0.04773777766976778], [-0.12710998420854194, 0.04772907102826343, 0.9907396164953146]]","[-0.4390974032165509, -1.2958370564563153, 0.0040169636327679285]",[15.16406867074307],"[0.999424683685281, 0.012962074839337489, 0.031341446304138695, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[63.040107674700074, 61.285976997827355, 60.86677376617867, 61.067817791565886]"
2.6049999999999667,"[1.1862587831416136, 0.16399998131411195, -1.8870933329361304]","[0, 0, 0]","[0.7444205820805857, -0.13289411362465112, 1.4159412889542917]","[0, 0, 0]","[0.998120123152743, 0.021738893442748528, 0.057303049033683585, -2.8997948481553288e-05]","[[0.9926706904451469, 0.002827438898081759, 0.1208176556651931], [0.0027017021544502046, 0.9989572187186113, -0.04557604607077436], [-0.12082053276088543, 0.04556841844144168, 0.9916279131328049]]","[-0.4409972942681766, -1.319327646388619, 0.004357571701986781]",[14.826536193529801],"[0.9995495700347096, 0.011824384307587572, 0.02758334604745547, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[62.18249759133453, 60.60987951636451, 60.26406149085281, 60.452945209244895]"
2.6099999999999666,"[1.1899808860520165, 0.1633355107459887, -1.880013626491359]","[0, 0, 0]","[0.7527168006338765, -0.1360417019924989, 1.4388725591294609]","[0, 0, 0]","[0.9983270570691198, 0.02063887656119553, 0.054010398885617525, -2.6649921172824867e-05]","[[0.9934327194611245, 0.0025492966255948536, 0.1143893919504317], [0.002433522881956514, 0.9990548393420077, -0.04339937734228848], [-0.1143919134836801, 0.04339273065883362, 0.9924875621666562]]","[-0.4421193387653695, -1.339368284934099, 0.004653836083992865]",[14.505223625781268],"[0.9996584412834445, 0.010699289632714815, 0.023843782671995, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[61.3477150913013, 59.95734384694273, 59.69200751749498, 59.86370048876524]"
2.6149999999999665,"[1.1937444700551858, 0.1626553022360262, -1.8728192636957117]","[0, 0, 0]","[0.7603730268908495, -0.13896759334939923, 1.4603446935737323]","[0, 0, 0]","[0.9985245113553212, 0.01953584501760646, 0.0506670542317479, -2.4444680151778762e-05]","[[0.9941657522039963, 0.0022826385859935666, 0.10783898509234875], [0.0021762172364912058, 0.9991480721281468, -0.04121157654284798], [-0.10784118519008255, 0.04120581905135672, 0.9933138271730164]]","[-0.4424581725292448, -1.3559571119045877, 0.004907939936845936]",[14.19936630600993],"[0.9997513579440594, 0.009588868687307007, 0.020131465080982583, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[60.53551596345371, 59.32767283245842, 59.14947525766119, 59.29910982532935]"
2.6199999999999664,"[1.19754633518964, 0.1619604642692792, -1.865517540227843]","[0, 0, 0]","[0.7674094542430824, -0.14168084719277946, 1.4804257269815564]","[0, 0, 0]","[0.9987115276933157, 0.018431753323360518, 0.04728164994371948, -2.2372081517486983e-05]","[[0.9948656980358696, 0.0020284646625477612, 0.10118363604217336], [0.0019308302133325933, 0.9992367003238114, -0.03901651728010741], [-0.10118554623210517, 0.0390115631203677, 0.9941024007498505]]","[-0.44201168102564886, -1.369102512775633, 0.005122056315540699]",[13.908231859349431],"[0.9998285201530456, 0.00849513970456103, 0.01645487435293623, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[59.7457070970746, 58.72019209762969, 58.63527528560752, 58.75819836430055]"
2.6249999999999662,"[1.2013833824608555, 0.1612520600333153, -1.8581154115929353]","[0, 0, 0]","[0.7738461118681357, -0.14419020841873487, 1.499180282931261]","[0, 0, 0]","[0.9988872681311289, 0.01732856470907554, 0.04386280877406532, -2.042310323793032e-05]","[[0.9955288901561793, 0.001787653928388258, 0.0944406329809296], [0.0016982809055482227, 0.9993205399378338, -0.03681812461713311], [-0.09444228240768103, 0.03681389346142582, 0.9948494320960529]]","[-0.4407811019509299, -1.378823658184967, 0.005298343536569621]",[13.631119194961364],"[0.9998902606782532, 0.0074200504758923265, 0.0128222249126353, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[58.978143650132175, 58.13424980799297, 58.14817257938796, 58.23999305876779]"
2.629999999999966,"[1.2052526130201962, 0.1605311089912216, -1.850619510178279]","[0, 0, 0]","[0.7797028387558851, -0.14650412186600656, 1.5166697504849143]","[0, 0, 0]","[0.9990510192470348, 0.016228242465275832, 0.04041911357726505, -1.8589706247256536e-05]","[[0.9961521071786933, 0.0015609597959265877, 0.08762729465163643], [0.0014793582847262025, 0.9993994408560405, -0.03462035695510772], [-0.08762871026390051, 0.03461677369642013, 0.9955515497031464]]","[-0.43877109225426486, -1.385150910303001, 0.005438940859893617]",[13.3673575363313],"[0.9999370364345337, 0.0063654681323792135, 0.009241427485923139, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[58.23272542212406, 57.56921634158311, 57.68689442939492, 57.74352575960919]"
2.634999999999966,"[1.2091511272139757, 0.15979858838189157, -1.8430361614258544]","[0, 0, 0]","[0.7849992625801255, -0.14863074632609716, 1.5329524536261687]","[0, 0, 0]","[0.9992021949469642, 0.015132741079408887, 0.036959078399956824, -1.686471198669059e-05]","[[0.9967325898241021, 0.001349006480674409, 0.08076090987633597], [0.0012747182207791105, 0.9994732876018222, -0.032427187109940026], [-0.08076211658937732, 0.03242418159214733, 0.9962058788082329]]","[-0.43598975894130687, -1.3881260928483736, 0.005545964406261481]",[13.116305480833432],"[0.9999694186728946, 0.005333169620002174, 0.005720054265269142, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[57.50939250445273, 57.02448386743702, 57.25013887125059, 57.26783646583102]"
2.639999999999966,"[1.2130761235268763, 0.1590554346502611, -1.8353713991577234]","[0, 0, 0]","[0.7897547825962086, -0.15057796795783726, 1.5480838137510393]","[0, 0, 0]","[0.999340337857721, 0.014043997267570493, 0.03349111880566647, -1.5241694299428795e-05]","[[0.9972680524788147, 0.00115228684238874, 0.07385867410226783], [0.0010848818134517413, 0.9995419997260101, -0.03024258281264392], [-0.07385969493954732, 0.030240089595793884, 0.9968100533424988]]","[-0.4324486536069818, -1.3878026237247019, 0.005621503250670514]",[12.877350084834694],"[0.9999880820317484, 0.004324832965044123, 0.002265306665758571, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[56.80812029227374, 56.499465829208674, 56.836583486150545, 56.811976662752805]"
2.644999999999966,"[1.2170248974398574, 0.1583025448104719, -1.8276309800889683]","[0, 0, 0]","[0.7939885558346095, -0.15235341305519481, 1.5621165053987185]","[0, 0, 0]","[0.9994651193026826, 0.012963920999779981, 0.030023521803544322, -1.371488389299349e-05]","[[0.997756689457671, 0.0009711616418507479, 0.06693762385634942], [0.0009102350821278868, 0.9996055318168785, -0.028070486871282777], [-0.0669384800736018, 0.028068445025704453, 0.9973622222037865]]","[-0.42816273123368825, -1.3842455114253815, 0.005667615652007544]",[12.649905970629368],"[0.9999937926568165, 0.0033420294111542615, -0.0011160140012135729, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[56.128913951081124, 55.99359633586456, 56.44489440437525, 56.375012677219694]"
2.6499999999999657,"[1.2209948402190305, 0.15754077774519593, -1.8198203975619747]","[0, 0, 0]","[0.797719485944664, -0.15396446012749465, 1.5751006053840904]","[0, 0, 0]","[0.9995763378712911, 0.011894386616445745, 0.02656441574853392, -1.2279083841207034e-05]","[[0.998197175900828, 0.0008058602257253071, 0.060014570005189616], [0.0007510300334599745, 0.9996638731284267, -0.02591479723558249], [-0.060015281199874856, 0.025913150159120112, 0.997861049781647]]","[-0.4231502743496874, -1.3775312184341226, 0.005686325394861328]",[12.433414451630576],"[0.9999873956085629, 0.002386216493897566, -0.0044175326651643984, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.47180243878932, 55.506329464583736, 56.0737353466011, 55.95602898232616]"
2.6549999999999656,"[1.2249834376487538, 0.15677095544455846, -1.8119448945350543]","[0, 0, 0]","[0.8009662141225394, -0.15541825126144843, 1.5870837354712433]","[0, 0, 0]","[0.9996739166181078, 0.010837224130845145, 0.023121740572339355, -1.0929594817959242e-05]","[[0.9985886633303263, 0.0006564826256229416, 0.05310603071887898], [0.0006073870989893085, 0.9997170468324852, -0.02377934720396061], [-0.053106614927561, 0.023778042457207937, 0.9983057107659151]]","[-0.4174327841577353, -1.367747396788396, 0.005679618232455307]",[12.227342672482033],"[0.9999698017825855, 0.0014587321025611528, -0.007633323231041216, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.83683218960703, 55.0371384835867, 55.72177654246487, 55.55413138895271]"
2.6599999999999655,"[1.2289882687193665, 0.15599386418825123, -1.804009475857698]","[0, 0, 0]","[0.8037471116329248, -0.15672170274441902, 1.5981111987085386]","[0, 0, 0]","[0.9997578989507953, 0.009794210808124272, 0.019703218690875306, -9.66214894141597e-06]","[[0.9989307699868991, 0.0005230030314728311, 0.04622816502101918], [0.000479298908037958, 0.9997651089073639, -0.021667886006812354], [-0.04622863880689399, 0.021666875161788585, 0.9986958793720868]]","[-0.41103484070506463, -1.3549925027287735, 0.005649438429915325]",[12.031182761075959],"[0.9999419745692615, 0.0005607895629861046, -0.010757927755503481, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.224060569579066, 54.585515004652414, 55.38770337583609, 55.16845006749637]"
2.6649999999999654,"[1.2330070042775312, 0.15521025567452915, -1.7960189198641554]","[0, 0, 0]","[0.8060802735049775, -0.15788151493807037, 1.6082261095310122]","[0, 0, 0]","[0.9998284432885037, 0.008767063105650149, 0.016316326915078214, -8.47285126480919e-06]","[[0.999223566159725, 0.0004052745743640535, 0.03939670777566789], [0.0003666353354639748, 0.9998081466825779, -0.01958405998969022], [-0.03939708630816225, 0.01958329848795575, 0.9990317132157313]]","[-0.4039839345643042, -1.339375298895501, 0.005597685414955773]",[11.844450989855133],"[0.9999049164743953, -0.0003065262403811904, -0.013786371966426717, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.63354921527641, 54.15096807657205, 55.070224620571516, 54.79814235024331]"
2.6699999999999653,"[1.2370374056450562, 0.1544208480998388, -1.7879777893165003]","[0, 0, 0]","[0.8079835130496749, -0.15890418140088314, 1.6174695177252791]","[0, 0, 0]","[0.9998858165921506, 0.007757429052697543, 0.012968269668642233, -7.358128082506024e-06]","[[0.9994675548084223, 0.0003030353308144358, 0.03262690691533448], [0.000269149740053199, 0.9998462770654248, -0.017531394605890805], [-0.03262720404342138, 0.01753084162264625, 0.9993138321610038]]","[-0.39631027282521947, -1.321014253831744, 0.0055262105488340365]",[11.666686944222151],"[0.999859655913113, -0.0011422616998439045, -0.016714177081759662, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.06535736685032, 53.733023231764385, 54.76808014810366, 54.4423952725831]"
2.674999999999965,"[1.2410773232103045, 0.1536263271928344, -1.7798904417278738]","[0, 0, 0]","[0.809474356907778, -0.15979599726684118, 1.6258805263457128]","[0, 0, 0]","[0.999930386885564, 0.006766881139622786, 0.009665953789116668, -6.314681331281016e-06]","[[0.9996636478553187, 0.00021591543959421553, 0.025933463654521993], [0.00018648628796875087, 0.9998796444807007, -0.015513277410402771], [-0.025933691975148238, 0.015512895721645851, 0.9995432925525876]]","[-0.3880465624563342, -1.3000368495963457, 0.005436814034367308]",[11.497452696359431],"[0.9998072343753325, -0.001945596287638054, -0.01953736793517451, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.519535304537165, 53.331221498797234, 54.480048008041514, 54.100427819404764]"
2.679999999999965,"[1.2451246949948434, 0.15282734720650018, -1.7717610390961454]","[0, 0, 0]","[0.8105700403949802, -0.1605630668958044, 1.6334964036683965]","[0, 0, 0]","[0.9999626149009765, 0.005796909778077562, 0.006415965158612052, -5.3394484597935e-06]","[[0.999813138594943, 0.00014344520427737173, 0.01933047636254282], [0.00011818823729078422, 0.9999084185595342, -0.01353294222673916], [-0.01933064728533483, 0.013532698077067395, 0.9997215573139778]]","[-0.379227774283121, -1.2765788090743126, 0.005331241980202722]",[11.336331983263811],"[0.9997486941435094, -0.0027158433499337212, -0.022252477463111743, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.99611799389657, 52.945118393676864, 54.20495080392145, 53.771492851255225]"
2.684999999999965,"[1.2491775451968183, 0.15202453187202117, -1.7635935570778034]","[0, 0, 0]","[0.8112875029633305, -0.16121131081858048, 1.6403526892709455]","[0, 0, 0]","[0.9999830449936555, 0.004848917384661683, 0.003224547377883082, -4.429567217024658e-06]","[[0.9999176707251476, 8.506404001549452e-05, 0.01283138868963656], [6.370704463955813e-05, 0.9999327916170303, -0.011593454635493525], [-0.012831512498840505, 0.011593317604632388, 0.9998504624562167]]","[-0.3698908909473135, -1.2507832551041789, 0.005211183641635661]",[11.182929388302794],"[0.9996850667227257, -0.003452449925837166, -0.02485654765024355, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.49511903961527, 52.57428290255174, 53.941661307429946, 53.45487869292773]"
2.689999999999965,"[1.253233982711635, 0.15121847531792826, -1.7553917936314487]","[0, 0, 0]","[0.8116433836455671, -0.16174647200639974, 1.6464832943314398]","[0, 0, 0]","[0.999992295478367, 0.003924213130917096, 9.758266355719399e-05, -3.5823448753254612e-06]","[[0.9999792045491736, 4.0130111903933836e-05, 0.0064489424541126945], [2.241214344919627e-05, 0.9999529759611514, -0.009697698909172037], [-0.006449028368534636, 0.009697641775774618, 0.9999321805888092]]","[-0.3600746422636745, -1.2227998138288458, 0.005078268858316455]",[11.036869526091516],"[0.9996173621203336, -0.004154995635311821, -0.027347127067690102, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[51.016525040728844, 52.21829646799659, 53.6891072749831, 53.14991037486305]"
2.6949999999999648,"[1.257292199629863, 0.15040974295789625, -1.7471593771597915]","[0, 0, 0]","[0.811654016391466, -0.16217412150031163, 1.6519205962479555]","[0, 0, 0]","[0.9999910485448192, 0.003024008392928534, -0.002959424886498823, -2.795231457921146e-06]","[[0.9999999809295813, 7.930504889505758e-06, 0.00019513570768930482], [-6.398764210781735e-06, 0.99996920107694, -0.007848366492613784], [-0.00019519193922850172, 0.007848365094314766, 0.9999691820578539]]","[-0.34981923138138515, -1.192783674738682, 0.004934065708390698]",[10.897796230956917],"[0.999546559088033, -0.004823190688179681, -0.029722265170384357, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.56029043179727, 51.87675199035211, 53.44627544973858, 52.8559505249068]"
2.6999999999999647,"[1.2613504697118203, 0.14959887235039468, -1.7388997741785517]","[0, 0, 0]","[0.8113354252426777, -0.16249966344090253, 1.6566955276909996]","[0, 0, 0]","[0.9999800399102903, 0.002149412924207401, -0.005941363549543559, -2.0657965860801737e-06]","[[0.9999824835930559, -1.2308238516963978e-05, -0.005918813696285963], [-2.3489064263092106e-05, 0.9999817107308525, -0.006047946102750799], [0.005918779885072407, 0.00604797919186096, 0.9999641943551615]]","[-0.33916605509331993, -1.1608946197320487, 0.0047800783971672445]",[10.765371749686224],"[0.9994735964142125, -0.005456873073130245, -0.0319805035467488, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[50.12633288487656, 51.54925285476174, 53.21221474954591, 52.57239991444954]"
2.7049999999999645,"[1.2654071468380337, 0.14878637403319017, -1.7306162965400966]","[0, 0, 0]","[0.8107033193247872, -0.16272833954265126, 1.6608376602140065]","[0, 0, 0]","[0.9999600483654155, 0.001301431766164095, -0.008843525680240627, -1.3917095992725963e-06]","[[0.9999294003898094, -2.140937649641739e-05, -0.01188249879928799], [-2.967239790679737e-05, 0.9999907600396275, -0.004298715496168148], [0.011882481038288465, 0.004298764590762297, 0.9999201604465069]]","[-0.3281574215247493, -1.1272960331947004, 0.004617745396469671]",[10.63927593964189],"[0.9993993653292694, -0.00605600499100329, -0.034120864335510474, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.71452933636739, 51.235411993608636, 52.98603865651797, 52.29869766868504]"
