t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.9549999999999803,"[-0.3454435537952208, 0.06547935189447522, -0.0013451736997300227]","[-0.5877852522925063, 0.951056516295179, 0.0]","[-0.448889926371754, 1.0366459491679245, -0.004667311784533386]","[1.6944012307717027, -1.294407359149984, 0.0]","[0.9941392120605017, 0.03098672471346455, 0.10357147240858658, -6.1946644378397356e-06]","[[0.9786674185416141, 0.005440949151124029, 0.2053788693060417], [0.005408293659229513, 0.9986205832374702, -0.05222720645554981], [-0.20537973182568142, 0.052223814556100444, 0.9772880020487417]]","[1.873860942293927, 0.11786018712835658, 0.19237114954456824]",[10.170536498294654],"[0.9916638021535, 0.07330819660509187, 0.10596608801391605, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[50.073288376059125, 51.39588668486632, 49.48215560492683, 50.72653544318658]"
1.9599999999999802,"[-0.34768800342707956, 0.07066258164031484, -0.0013685102586526896]","[-0.5792811723427128, 0.9443763702375084, 0.0]","[-0.43840871797517167, 1.0335100886701565, -0.004009700246250327]","[1.7071996631983943, -1.377553388539194, 0.0]","[0.9939524709677745, 0.03569333621104812, 0.10384830855601813, -4.1514499182183064e-06]","[[0.9785459001294872, 0.006430998125032553, 0.20592854003971334], [0.0064063646897397, 0.9980796457063164, -0.06161151936299249], [-0.20592930784915986, 0.061608953000924865, 0.9766255459892988]]","[1.865918351950442, 0.11196344626403211, 0.19176275417713495]",[10.179461666227542],"[0.9913063772324663, 0.07782205236358404, 0.10609144463227363, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.98299410748967, 51.5812736291328, 49.38959699477312, 50.8055300707376]"
1.96499999999998,"[-0.3498800470169554, 0.07583013208366562, -0.0013885587598839412]","[-0.5707135676844657, 0.9372819894919204, 0.0]","[-0.4278916661614317, 1.0298952607334568, -0.003343564873781428]","[1.7198108819436257, -1.4600951774836326, 0.0]","[0.9937459376132125, 0.04037926280617077, 0.10410824466930658, -2.084058094545253e-06]","[[0.9784310575856391, 0.007421637872285865, 0.2064402694319608], [0.007405132496668618, 0.9974519714657811, -0.07095582169021376], [-0.2064408621483516, 0.07095409720600553, 0.9758830291203583]]","[1.8568777602915691, 0.10606107025783885, 0.19106390502360351]",[10.188953776003679],"[0.9909338540253073, 0.08228976987929706, 0.1062002387933439, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.893829075753004, 51.76676101985437, 49.29878720393153, 50.88606518387902]"
1.96999999999998,"[-0.35201950534776255, 0.08097960838733291, -0.0014052765842528484]","[-0.5620833778521654, 0.9297764858882824, 0.0]","[-0.4173400860884356, 1.0258027157437042, -0.00267030567008776]","[1.7322335040451442, -1.5419965204266228, 0.0]","[0.9935200322723803, 0.04504166146334041, 0.10435130188986753, 4.349562286901301e-09]","[[0.9783229467750651, 0.008411770392112524, 0.20691412211887258], [0.008403486295051705, 0.996739030261774, -0.08025389069015701], [-0.2069144587297906, 0.08025302281963695, 0.9750619770542122]]","[1.8467499610765152, 0.10015908710430335, 0.19027489021639818]",[10.198994602151148],"[0.990547045733367, 0.08670881235048351, 0.10629267166492429, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.805940563398636, 51.95204035948658, 49.209875877403334, 50.96799491213269]"
1.9749999999999799,"[-0.35410620577820473, 0.08610862196605143, -0.0014186281126032873]","[-0.553391549243379, 0.9218631515885329, 0.0]","[-0.4067553085816274, 1.021233956650568, -0.0019913473540957224]","[1.7444661672224475, -1.6232214927322994, 0.0]","[0.9932752216712025, 0.04967772111730499, 0.10457752164858575, 2.1105369109813633e-06]","[[0.9782216115877794, 0.009400303383209968, 0.2073502180343952], [0.009400320668719023, 0.9959424974652437, -0.08949958499355422], [-0.20735021725074917, 0.08949958680908417, 0.9741641090530231]]","[1.8355474865770482, 0.09426347309609114, 0.18939614477239192]",[10.209564867737358],"[0.9901467949133169, 0.09107671762823344, 0.10636896177434861, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.719474117036064, 52.136808206222746, 49.12300852342512, 51.05117065198198]"
1.9799999999999798,"[-0.3561399823211129, 0.09121479174930427, -0.0014285848493737659]","[-0.5446390350150627, 0.9135454576426355, 0.0]","[-0.39613867913041795, 1.016190740313887, -0.0013081351567393092]","[1.756507530026167, -1.703734466443285, 0.0]","[0.993012017417788, 0.054284667515114876, 0.1047869654046964, 4.231204759590674e-06]","[[0.9781270839227704, 0.010386153223158535, 0.2077487316879761], [0.010394538599230937, 0.9950642480402738, -0.09868685748038358], [-0.20774831230131982, 0.09868774033926159, 0.9731913319808617]]","[1.823284556734551, 0.08838013076070665, 0.1884282491079622]",[10.220644299436579],"[0.989733970559191, 0.09539110147704005, 0.10642934407453339, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.63457291528105, 52.32076721652069, 49.03832588015731, 51.13544156160553]"
1.9849999999999797,"[-0.358120675716765, 0.09629574545087372, -0.0014351255251574624]","[-0.5358267949790323, 0.9048270524660555, 0.0]","[-0.3854915568278984, 1.010675078492222, -0.0006221304895037157]","[1.7683562719851795, -1.7835001259083445, 0.0]","[0.9927309742658907, 0.05885976789384643, 0.10497971430752727, 6.363002868209122e-06]","[[0.9780393837267437, 0.011368247879474718, 0.2081098912102982], [0.011385054428172435, 0.9941063497097407, -0.10780976765786264], [-0.20810897245212392, 0.10781154115828968, 0.9721457335080967]]","[1.809977021093425, 0.08251486739214597, 0.1873719270133029]",[10.232211684508998],"[0.9893094651338326, 0.09964966048992141, 0.10647406895978724, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.55137713664115, 52.50362712389773, 48.95596329817274, 51.22065505979037]"
1.9899999999999796,"[-0.3600481335009045, 0.10134912084333482, -0.001438236177604981]","[-0.526955795496714, 0.895711760239451, 0.0]","[-0.3748153132589557, 1.0046892384608697, 6.519349067636115e-05]","[1.780011093751404, -1.862483483272944, 0.0]","[0.9924326882212172, 0.06340033547283427, 0.1051558687836647, 8.5025422569657e-06]","[[0.9779585190868443, 0.0123455297353335, 0.2084339771750767], [0.012370796735479955, 0.9930710553659894, -0.11686249348019823], [-0.20843247907558896, 0.1168651654250912, 0.971029574614785]]","[1.7956422939536774, 0.07667337430540347, 0.1862280430986736]",[10.2442449293908],"[0.9888741915681936, 0.10385017465134566, 0.10650340123787852, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.470023331839556, 52.68510565022243, 48.87605014304373, 51.30665732609779]"
1.9949999999999795,"[-0.36192221006719927, 0.10637256703563917, -0.0014379102101515992]","[-0.5180270093731667, 0.8862035792312543, 0.0]","[-0.364111331342315, 0.9982357432488056, 0.0007523563953327632]","[1.7914707172422977, -1.9406498938261314, 0.0]","[0.9921177945028011, 0.06790373374077172, 0.10531554805257458, 1.0646407739515668e-05]","[[0.9778844863761191, 0.013316958313905777, 0.20872132120648282], [0.013350711117380957, 0.9919607947792779, -0.12583934255042803], [-0.20871916495035694, 0.12584291891929963, 0.9698452814445697]]","[1.7802992832291222, 0.07086120693400785, 0.18499759972845453]",[10.25672111959418],"[0.9884290802466305, 0.10799050954377966, 0.10651761906499241, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.39064380505825, 52.86492934638904, 48.79870922231635, 51.39329379941661]"
1.9999999999999793,"[-0.3637427667239108, 0.11136374575188321, -0.0014341484281749353]","[-0.5090414157504086, 0.8763066800439053, 0.0]","[-0.35338100413239515, 0.9913173714863112, 0.0014378751716237574]","[1.8027338857810047, -2.017965071196802, 0.0]","[0.9917869653725506, 0.0723673805196845, 0.1054588895741463, 1.2791170600810209e-05]","[[0.9778172704500798, 0.014281512886319134, 0.208972304383221], [0.014323762848582758, 0.990778165661433, -0.134734762650268], [-0.20896941265987523, 0.1347392475793315, 0.9685954365648967]]","[1.7639683135340087, 0.06508376588041506, 0.18368173346186864]",[10.26961658061842],"[0.9879750759958812, 0.11206861819615244, 0.1065170128502381, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.313366008612014, 53.04283436010382, 48.72405624086939, 51.48040967205171]"
2.0049999999999795,"[-0.3655096717445728, 0.11632033260931476, -0.0014269590523168165]","[-0.5000000000000373, 0.8660254037844818, 0.0]","[-0.3426257335871678, 0.9839371568573994, 0.002120268696676329]","[1.8137993642341725, -2.0943951023928826, 0.0]","[0.9914409078468113, 0.07678875178953608, 0.10558604843202136, 1.4933401337346033e-05]","[[0.9777568448923479, 0.015238194949443791, 0.20918735545162334], [0.015288939414538752, 0.9895259241462103, -0.14354335154986125], [-0.2091836527975827, 0.14354874732045292, 0.9672827696930144]]","[1.7466710440530833, 0.05934627901954359, 0.18228171102207066]",[10.282906939577988],"[0.987513135094787, 0.11608254257495934, 0.10650188413637525, -0.0]",[0.5],"[0.0, 0.0, 0.0]","[49.238311955469264, 53.21856712909388, 48.652199288576796, 51.567850376611744]"
2.0099999999999794,"[-0.3672228004125086, 0.12124001839360177, -0.001416357708833435]","[-0.49090375361517896, 0.855364260160552, 0.0]","[-0.12590467054887647, 0.8263290902112175, 0.9529084723948463]","[1.82466593914739, -2.169906462676642, 0.0]","[0.9910803613043904, 0.08116538525906851, 0.1056971966569226, 1.7069682378242787e-05]","[[0.9777031723070086, 0.01618603056101057, 0.20936694886129864], [0.016245252900927126, 0.988206974751197, -0.15225986605560848], [-0.20936236199230396, 0.15226617309095591, 0.9659101479502317]]","[-0.19164584627832393, 0.05934627901954359, -0.23176848021774085]",[14.483906164486944],"[0.837353946886676, 0.06001376742982054, 0.5433568950074945, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[0.0, 336.4582177055717, 0.0, 306.30207860590144]"
2.0149999999999793,"[-0.367852323765253, 0.12537166384465787, 0.0033481846531407972]","[-0.4817536741017534, 0.8443279255020617, 0.0]","[0.1311325043295055, 0.6289560458442693, 2.087121626863014]","[1.8353324188782647, -2.2444660302697987, 0.0]","[0.9911032858454477, 0.08062927476703653, 0.10589122865815197, -0.0004944999144395569]","[[0.9776562046549877, 0.017124072520967742, 0.20951160263790106], [0.017191742228882863, 0.9868243598887461, -0.1608792302607849], [-0.20950606076851516, 0.1608864471310857, 0.9644805657092298]]","[-0.8855904667308339, 0.7075833927077981, -0.6965749198712572]",[4.664752916732434],"[0.712267384158774, 0.03598066389789536, 0.7009854244483863, -0.0]",[0.5],"[20.0, 0.0, 0.0]","[0.0, 350.5888169695133, 80.51317368532025, 340.54819391615894]"
2.019999999999979,"[-0.3671966612436055, 0.12851644407387922, 0.013783792787455867]","[-0.47255076486909214, 0.8329212407101474, 0.0]","[0.44790419444964, 0.38750525351745374, 3.4943255502065975]","[1.845797633727093, -2.318041100881783, 0.0]","[0.991088136369635, 0.07825103466354032, 0.10778535861904467, -0.001843363451235778]","[[0.9775736063262032, 0.018056066921897134, 0.20981854699166486], [0.01609566496169178, 0.9869973510407526, -0.15992860472091341], [-0.20997803166955936, 0.15971915190686797, 0.9645719354876173]]","[-3.121659613727413, 2.4180291360785118, -1.2320535419266863]",[0.0],"[0.4837420812316638, -0.038951898337208225, 0.8743433813219987, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[0.0, 391.9212037714899, 130.78401061944513, 362.27274048115726]"
2.024999999999979,"[-0.3649571402713573, 0.1304539703414665, 0.03125542053848886]","[-0.46329603511990064, 0.8211492091337542, 0.0]","[0.7990887869203591, 0.1315501425860865, 5.032837392323123]","[1.8560604360651334, -2.39059940205494, 0.0]","[0.9909885867535182, 0.07019183219838163, 0.11402587163055683, -0.0035816498699162203]","[[0.9767578369571014, 0.02052250296211631, 0.2133610902087232], [0.013214760371967648, 0.9877467551705443, -0.15550471940868116], [-0.21393807059800382, 0.15470996904605439, 0.9645181840828989]]","[-8.73778109072995, 3.368499215475491, -1.8524201868700836]",[0.0],"[0.2628956985230045, -0.19789557693155305, 0.9443109616694223, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[0.0, 433.5027324225845, 97.49205502998588, 362.99229227054053]"
