t,p,p_d,v,v_d,q,R,w,fa,pwm
1.359999999999993,"[0.045208596558716625, -0.12102487385499365, 0.0016274014768018067]","[0.8329212407100827, -0.5533915492433694, 0.0]","[0.5140231398522933, -0.8309043928989374, -0.0037297538181439278]","[2.3180411008821915, 3.4889323344449217, 0.0]","[0.9742677603906679, -0.15680673920425064, 0.16190731176014445, 1.4441688300624984e-06]","[[0.9475720447930357, -0.05077912923513194, 0.315481695128049], [-0.05077350120660518, 0.9508232930760891, 0.3055439688803637], [-0.3154826009496694, -0.3055430335943917, 0.8983953378774672]]","[-1.1945357999322286, -1.2852884178410875, -0.4054537991008205]","[0.0, 0.0, 0.0]","[53.62408396977031, 50.739926530841444, 51.25252086828118, 53.25777432272041]"
1.3649999999999929,"[0.04777871225797809, -0.12517939581948834, 0.001608752707711087]","[0.8443279255019991, -0.5358267949790219, 0.0]","[0.5312378622216268, -0.8142319371681387, -0.0037574918032688394]","[2.244466030270212, 3.536712543970387, 0.0]","[0.9743098528685261, -0.15987872329666195, 0.15861621745193114, 1.257658871180116e-06]","[[0.9496817911193199, -0.05072116737958041, 0.30908228483051714], [-0.05071626598186146, 0.9488775876708954, 0.3115432297141431], [-0.3090830891220958, -0.3115424317737711, 0.8985593787965421]]","[-1.1683507617867657, -1.3101605664654254, -0.4052709338872494]","[0.0, 0.0, 0.0]","[53.602357523997625, 50.70198418514059, 51.282357140332614, 53.270646761114016]"
1.3699999999999928,"[0.05043490156908623, -0.12925055550532902, 0.0015899652486947428]","[0.8553642601604909, -0.5180270093731562, 0.0]","[0.5481006898993037, -0.7972348459252768, -0.003784132308190919]","[2.1699064626770643, 3.5829414344846224, 0.0]","[0.9743525168997632, -0.16288361253589018, 0.15526139757583074, 1.0744309837346587e-06]","[[0.951787796843291, -0.05058116839811132, 0.3025583169963709], [-0.05057698089997836, 0.9469378575322073, 0.3174124493074532], [-0.3025590170251712, -0.3174117820368287, 0.8987256543801158]]","[-1.1416437011830516, -1.3344938242916096, -0.40508165412856645]","[0.0, 0.0, 0.0]","[53.57987052825108, 50.66467302174692, 51.312466773294084, 53.28312707919736]"
1.3749999999999927,"[0.05317540501858275, -0.1332367297349554, 0.0015710445871537882]","[0.8660254037844233, -0.5000000000000266, 0.0]","[0.5646049019252025, -0.7799203578786869, -0.003809670180508062]","[2.0943951023933067, 3.627598728468371, 0.0]","[0.97439572777631, -0.16582006811633443, 0.151844231699361, 8.945277451664792e-07]","[[0.9538866585976612, -0.05035938493494756, 0.2959124446493638], [-0.050355898438894486, 0.945007410018188, 0.32314900356202236], [-0.29591303797197027, -0.32314846024650956, 0.89889406861905]]","[-1.1144254472893151, -1.3582771522379835, -0.4048861120316742]","[0.0, 0.0, 0.0]","[53.55663273878091, 50.62801045274739, 51.34284043402027, 53.295208188253525]"
1.3799999999999926,"[0.055998429528208764, -0.13713633152434884, 0.0015519962362512479]","[0.8763066800438482, -0.48175367410174336, 0.0]","[0.5807439294193231, -0.7622958518888664, -0.0038341007931345845]","[2.0179650711972377, 3.6706648377565525, 0.0]","[0.9744394607820587, -0.16868677898244902, 0.14836612776095956, 7.179902893394525e-07]","[[0.9559749842654063, -0.05005620768033036, 0.28914737683648456], [-0.050053409128048794, 0.9430895411920218, 0.32875032095631795], [-0.2891478612983615, -0.32874989485456196, 0.89906452545949]]","[-1.0867070699467365, -1.3814997168863228, -0.4046844609998399]","[0.0, 0.0, 0.0]","[53.53265423268256, 50.59201366789004, 51.373468609288345, 53.30688308612814]"
1.3849999999999925,"[0.05890214917530538, -0.14094781078379318, 0.0015328257322855749]","[0.8862035792312001, -0.4632960351198897, 0.0]","[0.5965113584891324, -0.7443688437863958, -0.00385742004139848]","[1.9406498938265655, 3.7121208721302907, 0.0]","[0.9744836912027499, -0.171482462449075, 0.14482852154174658, 5.448583041594433e-07]","[[0.95804939869547, -0.049672164924738076, 0.2822658776595891], [-0.049670041102612396, 0.9411875301442095, 0.3342138837898685], [-0.28226625139416384, -0.33421356814577796, 0.8992369288408669]]","[-1.0584998762081204, -1.4041508961109639, -0.4044768555702091]","[0.0, 0.0, 0.0]","[53.507945407413565, 50.55669962256276, 51.40434160814986, 53.3181448618015]"
1.3899999999999924,"[0.061884705967751044, -0.14466965500272516, 0.0015135386320785824]","[0.8957117602393987, -0.4446351791849561, 0.0]","[0.6119009330712106, -0.7261469831293555, -0.003879624340052494]","[1.8624834832733856, 3.7519486476027692, 0.0]","[0.9745283943358353, -0.17420586481281827, 0.14123287612272248, 3.751700281893088e-07]","[[0.9601065494039261, -0.04920792187761135, 0.2752707652769789], [-0.049206459422230654, 0.9393046333293549, 0.339537229412527], [-0.27527102670425574, -0.33953701746715853, 0.8994111827338438]]","[-1.0298154067303191, -1.4262202846665022, -0.4042634513508891]","[0.0, 0.0, 0.0]","[53.482516980178936, 50.522085025683566, 51.43544956448799, 53.3289866999926]"
1.3949999999999922,"[0.0649442106331071, -0.14830038991837194, 0.00149414051037832]","[0.9048270524660054, -0.42577929156510275, 0.0]","[0.6269065577059201, -0.707638049901568, -0.003900710620195111]","[1.783500125908791, 3.790130694395345, 0.0]","[0.974573545500313, -0.17685576195409503, 0.13758068132751045, 2.0896224637132498e-07]","[[0.9621431122508288, -0.04866427975083545, 0.2681649108750466], [-0.048663465154526166, 0.9374440789271857, 0.3447179514378601], [-0.2681650586997559, -0.34471783644118714, 0.8995871911781891]]","[-1.0006654320197603, -1.4476976997299162, -0.40404440495759764]","[0.0, 0.0, 0.0]","[53.45637998714962, 50.48818632756224, 51.46678243978994, 53.3394018857687]"
1.3999999999999921,"[0.0680787434216367, -0.15183858016787977, 0.0014746369572773445]","[0.9135454576425872, -0.40673664307583096, 0.0]","[0.6415223002438469, -0.6888499511530148, -0.003920676326097342]","[1.703734466443739, 3.82665026460037, 0.0]","[0.9746191200465336, -0.17943095992946287, 0.13387345315076488, 4.6270284938297466e-08]","[[0.9641557970829758, -0.04804217460763621, 0.26095123761013533], [-0.048041994224018655, 0.9356090612375789, 0.34975370093984154], [-0.2609512708194219, -0.3497536761623902, 0.8997648583205632]]","[-0.97106194853127, -1.4685731863925022, -0.4038198739498836]","[0.0, 0.0, 0.0]","[53.429545782532045, 50.45501970771267, 51.49833002611458, 53.34938380918283]"
1.404999999999992,"[0.07128635492285593, -0.15528282992364484, 0.0014550335756468578]","[0.9218631515884876, -0.3875155864521336, 0.0]","[0.6557423944827905, -0.669790717583813, -0.00393951941193217]","[1.6232214927327508, 3.8614913395273684, 0.0]","[0.974665093365966, -0.1819302955538563, 0.1301127331723779, -1.1287199439192298e-07]","[[0.9661413533328017, -0.04734267597795563, 0.25363271952078414], [-0.047343116027527436, 0.9338027351193475, 0.35464218763202704], [-0.2536326373814429, -0.35464224637636177, 0.8999440884522002]]","[-0.9410171746198875, -1.4888370230974095, -0.40359001676692136]","[0.0, 0.0, 0.0]","[53.402026037469845, 50.422601062647686, 51.53008194926254, 53.35892596992581]"
1.409999999999992,"[0.07456506689526989, -0.1586317835115639, 0.001435335978587197]","[0.929776485888239, -0.3681245526847092, 0.0]","[0.6695612427341029, -0.6504685000731545, -0.0039572383384031875]","[1.5419965204270816, 3.8946386367293675, 0.0]","[0.9747114409009291, -0.1843526369723462, 0.12630008795762881, -2.6843220084386845e-07]","[[0.9680965755636465, -0.04656698524178175, 0.24621238041055715], [-0.04656803181753083, 0.9320282104825407, 0.35938118102838185], [-0.24621218246582088, -0.3593813166404241, 0.9001247860464753]]","[-0.9105435463457773, -1.508479727018299, -0.4033549926628866]","[0.0, 0.0, 0.0]","[53.37383273876154, 50.390945993689165, 51.562027672143415, 53.36802198198641]"
1.4149999999999918,"[0.0779128731089404, -0.16188412601192967, 0.001415549786895181]","[0.9372819894918794, -0.34857204732184793, 0.0]","[0.6829734183172094, -0.6308915661546433, -0.003973832069269133]","[1.460095177484095, 3.926077616706285, 0.0]","[0.9747581381542758, -0.1866968842210412, 0.12243710844343082, -4.203794215523953e-07]","[[0.97001830895167, -0.04571643378232, 0.23869329270167997], [-0.04571807285536908, 0.9302885468439571, 0.3639685115849314], [-0.2386929787675672, -0.3639687174650946, 0.9003068557963337]]","[-0.8796537131326886, -1.52749205937454, -0.4031149616419276]","[0.0, 0.0, 0.0]","[53.34497818739255, 50.36006979480187, 51.5941564983267, 53.37666557833023]"
1.4199999999999917,"[0.08132774020052645, -0.1650385838427029, 0.0013956806265488354]","[0.9443763702374695, -0.3288666467386166, 0.0]","[0.6959736679811678, -0.6110682964394899, -0.003989300067761511]","[1.3775533885396634, 3.9557944892824377, 0.0]","[0.9748051606990308, -0.18896196977675234, 0.11852540931084318, -5.68684228974998e-07]","[[0.9719034546947475, -0.044792480911303084, 0.23107857625973402], [-0.04479469833658793, 0.9285867479555328, 0.368402071821403], [-0.23107814642096566, -0.368402341435527, 0.9004902026515736]]","[-0.8483605332803298, -1.545865030678496, -0.40287008439274963]","[0.0, 0.0, 0.0]","[53.31547499687977, 50.32998744046145, 51.6264575757835, 53.38485061558591]"
1.4249999999999916,"[0.08480760854043229, -0.16809392532490033, 0.0013757341262100279]","[0.9510565162951428, -0.3090169943749806, 0.0]","[0.7085569142521554, -0.5910071809890457, -0.0040036422928923345]","[1.29440735915045, 3.983776219655362, 0.0]","[0.9748524841879782, -0.19114685909504245, 0.11456662834402781, -7.133186886605117e-07]","[[0.9737489753387452, -0.043796711569148654, 0.2233713971896865], [-0.043799493091131285, 0.9269257565151823, 0.37267981742202905], [-0.223370851795179, -0.3726801443120974, 0.9006747318559627]]","[-0.8166770693311882, -1.56358990591037, -0.4026205222228263]","[0.0, 0.0, 0.0]","[53.28533609141616, 50.30071357358244, 51.6589199008056, 53.39257107874368]"
1.4299999999999915,"[0.08835039311169307, -0.17104896122984556, 0.0013557159147455661]","[0.957319497532057, -0.28903179694450537, 0.0]","[0.720718257705799, -0.5707168156381871, -0.004016859195649464]","[1.2106935599129531, 4.010010534113309, 0.0]","[0.9749000843631901, -0.19325055113628248, 0.11056242577584015, -8.542563672877764e-07]","[[0.9755519000116641, -0.04273083380308179, 0.21557496660355857], [-0.042734165061499935, 0.9253084489695866, 0.37679976831467715], [-0.21557430626150342, -0.37680014610930196, 0.9008603489841698]]","[-0.7846165832924767, -1.5806582096161028, -0.40236643699226077]","[0.0, 0.0, 0.0]","[53.2545747038027, 50.27226249353477, 51.691532322108735, 53.399821085849446]"
1.4349999999999914,"[0.09195398440022207, -0.1739025453080365, 0.0013356316187673187]","[0.9631625667976483, -0.26891982061530095, 0.0]","[0.732452979163296, -0.5502058982710816, -0.0040289517150772615]","[1.126448710466286, 4.034485925418907, 0.0]","[0.9749479370654964, -0.19527207887934075, 0.10651448362025775, -9.91472340889682e-07]","[[0.9773093295562537, -0.04159667602674764, 0.20769253936006415], [-0.041600542562401276, 0.923737630418315, 0.3807600097274796], [-0.20769176493260355, -0.3807604321521373, 0.9010469599785007]]","[-0.7521925317142899, -1.597061730923632, -0.4021079910473189]","[0.0, 0.0, 0.0]","[53.2232043731672, 50.24464814426083, 51.724283545097535, 53.40659489270954]"
1.4399999999999913,"[0.09561624929603854, -0.17665357479939192, 0.0013154868601919325]","[0.9685831611286219, -0.24868988716489063, 0.0]","[0.7437565418103038, -0.5294832250508924, -0.00403992127424014]","[1.0417097633857266, 4.05719165785661, 0.0]","[0.9749960182438917, -0.1972105098225333, 0.10242450499186072, -1.1249432031853329e-06]","[[0.9790184415518137, -0.040396184065243215, 0.1997274127765769], [-0.040400571325818646, 0.9222160296285421, 0.3845586932221344], [-0.19972652537408642, -0.38455915410913727, 0.9012344711854177]]","[-0.7194185606249484, -1.6127925284730595, -0.4018453471536649]","[0.0, 0.0, 0.0]","[53.19123894246456, 50.217884102504215, 51.75716213630856, 53.41288689758906]"
1.4449999999999912,"[0.09933503200509006, -0.17930099092464638, 0.0012952872538207318]","[0.973578902873152, -0.2283508701106913, 0.0]","[0.754624593237607, -0.5085576866050011, -0.0040497697760669814]","[0.9565138879741131, 4.07811777194174, 0.0]","[0.9750443039648706, -0.199064946471465, 0.09829421341258986, -1.2546470739243647e-06]","[[0.9806764952160524, -0.03913141798989808, 0.19168292531381148], [-0.039136311335829746, 0.9207462941694775, 0.38819403770305316], [-0.19168192628880104, -0.3881945310012421, 0.9014227893918262]]","[-0.6863085003247388, -1.6278429352560821, -0.40157866842932227]","[0.0, 0.0, 0.0]","[53.15869255575446, 50.19198356617211, 51.79015652801203, 53.41869164590963]"
1.449999999999991,"[0.1031081549712781, -0.18184377935767138, 0.0012750384049403968]","[0.9781476007337978, -0.20791169081779634, 0.0]","[0.7650529674026013, -0.4874382641673487, -0.004058499599074688]","[0.8708984539581619, 4.0972550887890415, 0.0]","[0.9750927704216922, -0.20083452681339675, 0.09412535210602123, -1.3805636071855578e-06]","[[0.9822808361780234, -0.03780454874752931, 0.18356245523363257], [-0.03780993345789921, 0.9193309856754663, 0.3916643304015381], [-0.18356134617427744, -0.3916648501856806, 0.9016118218611133]]","[-0.6528763600393503, -1.642205563360206, -0.40130811827739116]","[0.0, 0.0, 0.0]","[53.12557965523995, 50.16695934286484, 51.823255022973996, 53.42400383493444]"
1.454999999999991,"[0.1069334198082911, -0.18428097067850813, 0.0012547459069450232]","[0.9822872507286815, -0.1873813145857622, 0.0]","[0.7750376865106688, -0.4661340256795198, -0.004066113592969208]","[0.784901015096838, 4.114595214138855, 0.0]","[0.9751413939435665, -0.20251842477777587, 0.0899196832794064, -1.5026739995432667e-06]","[[0.9838289011133463, -0.03641785458928666, 0.17536941923043137], [-0.036423715867760886, 0.9179725752465405, 0.39496792783417095], [-0.17536820195374597, -0.39496846831405136, 0.901801476368919]]","[-0.6191363224347068, -1.6558733086131106, -0.40103386031855576]","[0.0, 0.0, 0.0]","[53.09191497806526, 50.14282383858836, 51.85644579937062, 53.42881831843952]"
1.4599999999999909,"[0.11080860824084444, -0.18661164080690573, 0.0012344153389801773]","[0.9859960370704984, -0.1667687467161404, 0.0]","[0.7845749628155484, -0.4446541218522135, -0.004072615074122198]","[0.6985592927090714, 4.130130542039103, 0.0]","[0.9751901510047595, -0.2041158506825717, 0.0856789873937403, -1.6209609980328945e-06]","[[0.9853182222331117, -0.034973717304588404, 0.16710727103653913], [-0.03498004028539018, 0.9166734389950053, 0.39810325673461044], [-0.16710594758120698, -0.3981038122637981, 0.9019916612386268]]","[-0.5851027379949956, -1.6688393551226153, -0.4007560583234185]","[0.0, 0.0, 0.0]","[53.05771355288544, 50.119589046629955, 51.88971691585731, 53.43313011137802]"
1.4649999999999908,"[0.11473148305492219, -0.1888349114161668, 0.0012140522636095662]","[0.9892723329629828, -0.1460830285624494, 0.0]","[0.7936612003378406, -0.4230077821887658, -0.004078007820922361]","[0.6119111591279185, 4.1438542581815225, 0.0]","[0.9752390182336136, -0.20562605166606426, 0.08140506242213037, -1.7354089078399132e-06]","[[0.9867464316180748, -0.033474618266025304, 0.1587795000021724], [-0.03348138801994336, 0.9154358537464269, 0.4010688149579927], [-0.15877807262104543, -0.4010693800422746, 0.9021822853765483]]","[-0.5507901192653573, -1.6810971797078387, -0.40047487614468785]","[0.0, 0.0, 0.0]","[53.022990696173856, 50.09726653668012, 51.92305631677943, 53.43693439451052]"
1.4699999999999906,"[0.1186997890566114, -0.19094995032711062, 0.0011936622245049544]","[0.9921147013144729, -0.12533323356434342, 0.0]","[0.8022929965008195, -0.4012043109724089, -0.0040822960690003185]","[0.5249946210885266, 4.155760342890639, 0.0]","[0.9752879724214745, -0.20704831210373606, 0.07709972309675109, -1.8460035996632075e-06]","[[0.9881112653899934, -0.031923134291479895, 0.1503896296504339], [-0.03193033583191109, 0.9142619929031726, 0.40386317235715], [-0.15038810080271608, -0.40386374166261546, 0.9023732583067967]]","[-0.516213134961752, -1.6926405562169478, -0.4001904776492647]","[0.0, 0.0, 0.0]","[52.98776200828632, 50.07586744416335, 51.95645183752366, 53.44022651902326]"
1.4749999999999905,"[0.1227112540391155, -0.19295597188197267, 0.0011732507441599529]","[0.9945218953682692, -0.10452846326769316, 0.0]","[0.8104671436827582, -0.3792530832189701, -0.004085484506325602]","[0.43784780305708715, 4.165843573764201, 0.0]","[0.9753369905315272, -0.2083819540099259, 0.07276480014468169, -1.9527325166723334e-06]","[[0.9894105677121829, -0.030321933330068777, 0.14194121620791877], [-0.030329551619093276, 0.913153922478384, 0.40648497162985797], [-0.14193958855104882, -0.4064855399906232, 0.9025644902058194]]","[-0.4813866039498422, -1.7034635597271353, -0.3999030266502612]","[0.0, 0.0, 0.0]","[52.95204336926162, 50.05540245984102, 51.98989121000644, 53.443002011101136]"
1.4799999999999904,"[0.12676358975752927, -0.19485223729806753, 0.001152823321628325]","[0.9964928592495009, -0.08367784333235567, 0.0]","[0.8181806306850082, -0.35716354059673383, -0.004087578268175428]","[0.35050893050822163, 4.174099527963893, 0.0]","[0.9753860497075331, -0.209626337423907, 0.0684021395129342, -2.0555846810130287e-06]","[[0.9906422946116555, -0.028673769978867305, 0.13343784711150478], [-0.028681789933354716, 0.912113597308026, 0.4089329291363458], [-0.133436123492753, -0.4089334915619064, 0.902755891936583]]","[-0.446325489095652, -1.7135605706223211, -0.39961268683899465]","[0.0, 0.0, 0.0]","[52.91585093437481, 50.035881819647095, 52.02336206829386, 53.4452565764862]"
1.4849999999999903,"[0.1308544929109543, -0.1966380550010512, 0.001132385430287448]","[0.9980267284282689, -0.06279051952935492, 0.0]","[0.8254306441151114, -0.33494518731520595, -0.004088582931974062]","[0.26301631315801044, 4.18052458415534, 0.0]","[0.9754351272824603, -0.21078086078005884, 0.06401360158299157, -2.1545506997914588e-06]","[[0.991804517615464, -0.026981480837717228, 0.12488313949193036], [-0.026989887335461576, 0.9111428574483509, 0.4112058356863063], [-0.12488132293972598, -0.4112063873685067, 0.9029473750823831]]","[-0.41104489098997693, -1.722926278544339, -0.39931962171699137]","[0.0, 0.0, 0.0]","[52.879201129415954, 50.017315294841886, 52.056851954346975, 53.446986104977846]"
1.4899999999999902,"[0.13498164613152985, -0.19831278093762722, 0.0011119425156275776]","[0.9991228300988566, -0.04187565372924075, 0.0]","[0.8322145696842538, -0.31260758598453836, -0.004088504512002994]","[0.17540832816007035, 4.185115924096547, 0.0]","[0.9754842007870117, -0.21184496126180963, 0.05960106037518672, -2.249622770500383e-06]","[[0.9928954271941851, -0.025247979709747705, 0.11628073863479224], [-0.025256757595629124, 0.9102434247658432, 0.4133025572946585], [-0.11627883234979755, -0.41330309361426876, 0.9031388519802716]]","[-0.37556004154976985, -1.7315556862131818, -0.39902399452804593]","[0.0, 0.0, 0.0]","[52.84211064570642, 49.99971218245773, 52.09034832388375, 53.44818667490012]"
1.4949999999999901,"[0.13914271897995112, -0.1998758188675499, 0.0010914999930675628]","[0.9997806834748446, -0.020942419883398525, 0.0]","[0.838529993418412, -0.29016035344738655, -0.004087349453980539]","[0.08772340327210348, 4.1878715338740715, 0.0]","[0.9755332479580378, -0.21281811513903198, 0.05516640274326377, -2.3407946858286254e-06]","[[0.9939133360057774, -0.023476252655558902, 0.10763431641962057], [-0.023485386747729577, 0.9094168997263807, 0.4152220359053303], [-0.1076323237655687, -0.41522255243821976, 0.9033302357540755]]","[-0.3398862974991339, -1.7394441131121359, -0.39872596819037986]","[0.0, 0.0, 0.0]","[52.80459643485606, 49.98308129603898, 52.12383855237027, 53.44885455751999]"
1.49999999999999,"[0.14333536894704318, -0.20132662063478685, 0.0010710632457976601]","[1.0, -4.1989315085735356e-14, 0.0]","[0.8443747027825748, -0.26761315658499035, -0.004085124629511795]","[1.758844317368177e-13, 4.1887902047863905, 0.0]","[0.975582246746835, -0.21369983808858325, 0.05071152755947452, -2.4280618377997914e-06]","[[0.9948566819333784, -0.021669352909322943, 0.09894756973771561], [-0.021678828005414787, 0.9086647583900357, 0.41696329008234023], [-0.09894549423202918, -0.4169637826052395, 0.9035214403469959]]","[-0.3040391337326856, -1.746587199033581, -0.39842570522893145]","[0.0, 0.0, 0.0]","[52.766675703234064, 49.96743095676449, 52.157309941105325, 53.44898622140125]"
1.50499999999999,"[0.14755724246095606, -0.2026646864177118, 0.001050637622650101]","[0.9997806834748464, 0.020942419883313676, 0.0]","[0.8497466877174626, -0.24497570809928143, -0.0040818373304078994]","[-0.08772340327174807, 4.1878715338740795, 0.0]","[0.9756311753273241, -0.21448968549768885, 0.04623834489057326, -2.511421221222636e-06]","[[0.9957240309109465, -0.019830395665349845, 0.09022421888945611], [-0.01984019654870106, 0.9079883496175908, 0.41852541566747536], [-0.09022206419366455, -0.4185258801633177, 0.903712380553766]]","[-0.26803413656503416, -1.7529809074813558, -0.39812336770783496]","[0.0, 0.0, 0.0]","[52.728365906182376, 49.95276898487511, 52.19074972342552, 53.448578336712785]"
1.5099999999999898,"[0.15180597589954337, -0.2038895649582082, 0.0010302284359980617]","[0.9991228300988602, 0.041875653729156845, 0.0]","[0.8546441415882033, -0.2222577622728359, -0.004077495262875351]","[-0.17540832815971888, 4.1851159240965625, 0.0]","[0.9756800121041033, -0.2151872527498765, 0.04174877516508401, -2.5908714363823687e-06]","[[0.9965140795310055, -0.017962552743944586, 0.0814680059618146], [-0.017972664189842225, 0.9073888924944964, 0.4199075864038785], [-0.08146577587178809, -0.4199080190667148, 0.9039029720523521]]","[-0.23188699686909184, -1.7586215289256573, -0.39781911716312]","[0.0, 0.0, 0.0]","[52.68968474194648, 49.9391026915002, 52.22414507100156, 53.44762777946092]"
1.5149999999999897,"[0.15607919660748437, -0.2050008537695724, 0.0010098409596836849]","[0.9980267284282742, 0.06279051952927023, 0.0]","[0.8590654620444598, -0.19946911070850387, -0.0040721065415751925]","[-0.26301631315765567, 4.180524584155362, 0.0]","[0.975728735720375, -0.21579217549317734, 0.03724474833222437, -2.6664126909600086e-06]","[[0.9972256574291192, -0.01606904714564545, 0.07268269318684034], [-0.016079453927580888, 0.9068674739776241, 0.4211090545248751], [-0.07268039162285897, -0.42110945176435366, 0.9040931314351822]]","[-0.19561350310713183, -1.7635056839065264, -0.39751311453568255]","[0.0, 0.0, 0.0]","[52.65065014534005, 49.92643887083553, 52.257483100238275, 53.44613163566325]"
1.5199999999999896,"[0.16037452391770668, -0.20599819932311492, 0.000989480426975809]","[0.996492859249508, 0.08367784333227199, 0.0]","[0.8630092517915451, -0.17661957805056047, -0.004065679683552793]","[-0.3505089305078711, 4.174099527963922, 0.0]","[0.975777325065736, -0.21630412989031797, 0.03272820301288009, -2.7380468011297093e-06]","[[0.9978577294401018, -0.014153147503182407, 0.06387206128189486], [-0.014163834399116452, 0.9064250467697912, 0.42212915130738904], [-0.06386969227857119, -0.4221295097527953, 0.9042827762398804]]","[-0.15922953425779515, -1.7676303259820572, -0.397205520104565]","[0.0, 0.0, 0.0]","[52.611280281125616, 49.91478379275267, 52.290750878756306, 53.444087205432034]"
1.5249999999999895,"[0.1646895701766644, -0.20688129721336773, 0.000969152028558045]","[0.9945218953682781, 0.10452846326760877, 0.0]","[0.8664743192720974, -0.15371901768923407, -0.004058223602038397]","[-0.43784780305673365, 4.1658435737642385, 0.0]","[0.9758257592838361, -0.21672283285063995, 0.02820108564303507, -2.8057771918195974e-06]","[[0.9984093975213637, -0.012218162440726968, 0.055039907772449104], [-0.012229114239361323, 0.9060624274266424, 0.42296728758931357], [-0.05503747546852367, -0.42296760409316514, 0.9044718249794956]]","[-0.12275105264333724, -1.7709927445175575, -0.3968964934205965]","[0.0, 0.0, 0.0]","[52.57159353712674, 49.90414319578828, 52.32393543196142, 53.44149200699517]"
1.5299999999999894,"[0.1690219417730249, -0.2076498923018139, 0.000948860910547853]","[0.9921147013144834, 0.12533323356426013, 0.0]","[0.8694596792579253, -0.1307773074504795, -0.0040497476001193616]","[-0.5249946210881777, 4.155760342890684, 0.0]","[0.975874017779891, -0.21704804224348956, 0.02366534961007001, -2.8696088960929895e-06]","[[0.9988799024391972, -0.010267434850221075, 0.046190045298275396], [-0.010278636357272624, 0.9057802947000677, 0.4236229542502318], [-0.0461875539263038, -0.42362322589142287, 0.9046601971722033]]","[-0.08619409666053857, -1.7735905673120373, -0.3965861932404336]","[0.0, 0.0, 0.0]","[52.53160851706195, 49.89452228057617, 52.357023749694946, 53.43834378061504]"
1.5349999999999893,"[0.17336924016931454, -0.2083037788390663, 0.0009286121725472562]","[0.9892723329629949, 0.1460830285623672, 0.0]","[0.8719645533516752, -0.10780434527287319, -0.004040261364284631]","[-0.6119111591275743, 4.143854258181574, 0.0]","[0.9759220802280529, -0.21727955709283406, 0.01912295438235324, -2.9295485536301416e-06]","[[0.9992686252142166, -0.008304336094771188, 0.0373262999038891], [-0.00831577213924554, 0.9055791881219194, 0.42409572265489054], [-0.03732375377984024, -0.4240959467413839, 0.9048478133704648]]","[-0.04957477341970993, -1.7754217630584108, -0.39627477746104584]","[0.0, 0.0, 0.0]","[52.49134403311074, 49.88592570368894, 52.390002792958825, 53.43464049243291]"
1.5399999999999892,"[0.1777290629360729, -0.20884280056543067, 0.000908410865725833]","[0.9859960370705126, 0.1667687467160567, 0.0]","[0.8739883703980096, -0.0848100448735177, -0.004029774957842712]","[-0.6985592927087209, 4.130130542039162, 0.0]","[0.9759699265786321, -0.21741721775286976, 0.014575864632555783, -2.985604408292354e-06]","[[0.9995750883225991, -0.006332260149275161, 0.028452509314118628], [-0.006343915589735776, 0.9054595068313747, 0.42438524505886627], [-0.02844991282690358, -0.42438541912992905, 0.9050345951896293]]","[-0.012909251295552114, -1.7764846436340265, -0.39596240305468766]","[0.0, 0.0, 0.0]","[52.450819098196206, 49.87835757196739, 52.42285950069989, 53.43038033819879]"
1.544999999999989,"[0.18209900478806296, -0.20926685078979826, 0.0008882619909366194]","[0.9822872507286974, 0.18738131458567883, 0.0]","[0.875530766804026, -0.06180433140485074, -0.004018298814213982]","[-0.7849010150964887, 4.114595214138921, 0.0]","[0.9760175370651654, -0.21746090606439755, 0.010026049355131565, -3.037786304748119e-06]","[[0.9997989566502007, -0.004354617688611978, 0.019572521195703126], [-0.00436647741944114, 0.9054215086488463, 0.4244912549758744], [-0.019569878796654085, -0.4244913768038561, 0.9052204653359596]]","[0.023786247605202163, -1.7767778662181848, -0.3956492260044073]","[0.0, 0.0, 0.0]","[52.41005291800395, 49.87182143727565, 52.455580796662716, 53.425561746916706]"
1.549999999999989,"[0.1864766586220831, -0.20957587244682252, 0.0008681704968655495]","[0.9781476007338152, 0.2079116908177142, 0.0]","[0.8765915867686859, -0.03879713710426209, -0.004005843730098392]","[-0.8708984539578178, 4.097255088789114, 0.0]","[0.9760648922113266, -0.21741054549175495, 0.005475480978412122, -3.0861056841361036e-06]","[[0.9999400381970622, -0.002374830133868737, 0.01069019140583846], [-0.002386879091516493, 0.9054653093989071, 0.4244135675062051], [-0.010687507598157528, -0.42441363509785696, 0.9054053476340653]]","[0.06049545505541243, -1.7763004352334613, -0.3953354012401311]","[0.0, 0.0, 0.0]","[52.36906488273018, 49.8663202917317, 52.48815359630124, 53.42018338437621]"
1.5549999999999888,"[0.19085961655592654, -0.20976985813234383, 0.0008481412782150575]","[0.973578902873171, 0.22835087011061042, 0.0]","[0.8771708824210622, -0.01579839693842864, -0.003992420858520357]","[-0.9565138879737742, 4.07811777194182, 0.0]","[0.9761119728376785, -0.21726610124010376, 0.0009261344717732386, -3.1305755787542014e-06]","[[0.9999982845302795, -0.00039632366720387854, 0.0018093822286123812], [-0.0004085468364210594, 0.9055908824842491, 0.424152079625789], [-0.0018066615568098476, -0.42415209122312486, 0.9055891670537305]]","[0.0972020643936936, -1.7750517041077305, -0.395021082575366]","[0.0, 0.0, 0.0]","[52.32787455856167, 49.86185656342429, 52.52056481373549, 53.41424415657167]"
